Product2.ProductCode,UnitPrice
FIM-TLC-RRM-TRLOG,7.59
FIM-TLC-RSS-TRAS,150
FIM-TLC-RRM-TRIPLC,23
FIM-FIM-RRM-VEMEER,1102.85
FIM-TLC-RRM-TRLOGC,68
FIM-TLC-RSS-TRLCEN,69
FIM-TLC-RRM-TLCIER,23
FIM-TLC-RSS-TLCIES,177
FIM-FIM-RRM-TADMEERM,1102.85
FIM-TLC-RRM-TLOCEN,23
FIM-TLC-RSS-TRLOCE,1848.6
FIM-FIM-RRM-DP700RM,1279.26
FIM-FIM-RSS-DP700S,3450
FIM-TLC-RRM-TRLCEM,23
FIM-TLC-RSS-TLOCEM,1890
FIM-TLC-RRM-TLOCNE,23
FIM-TLC-RSS-TRCS,62
FIM-TLC-RSS-TLOCEP,69
FIM-TLC-RSS-TLOCPS,177
FIM-TLC-RRM-TRLCVE,68
FIM-TLC-RSS-TLOCVE,183
FIM-TLC-RRM-TLCFMR,1609
FIM-TLC-RSS-TLCFMS,4335
FIM-TLC-RSS-TLCMS,69
FIM-TLC-RRM-TRLCER,6.7
FIM-TLC-RSS-TLOCER,177
FIM-FIM-RRM-TMRM,1609
FIM-FIM-RSP-TRE,380000
FIM-FIM-RRM-TSAERM,40.25
FIM-FIM-RSS-TSAES,23
ES-SEG-RSS-TCSESU,59
CM-TQU-RSUS-UTQS,3928
CM-TQU-RSUS-UNOS,645
CM-TQU-RSUS-UNISYT,4116
CM-TQU-RSUS-UNTEAM,252
CM-TQU-RSUS-UNITEQ,860
CM-TQU-RSUS-UNTQUE,2356
CM-TQU-RSUS-UNTEQU,7297
CM-TQU-RSUS-UTEQUM,2139
CM-TQU-RSUS-UTQUMO,2476
CM-TQU-RSUM-UTEQUO,136000
CM-TQU-RSUS-UTEQOM,219
CM-TQU-RSUS-UTQUOO,1178
CM-TQU-RSUS-UTQOSB,5098
CM-TQU-RSUS-UTEQUP,5788
CM-TQU-RSUS-UTQUPO,4929
CM-TQU-RSUS-UTQOS,1291
CM-TQU-RSUS-UTQPMC,1191
CM-TQU-RSUS-UTQMOS,5196
CM-TQU-RSUS-UTQPS,192
CM-TQU-RSUS-UTQRS,1002
CM-TQU-RSUS-UTEQUR,4998
CM-TQU-RSUS-UTEQUS,892
CM-TQU-RSUS-UTEQSO,1982
CM-TQU-RSUS-UTQSOS,6008
CM-TQU-RSUS-UTQUSM,719
CM-TQU-RSUS-UTEQUT,2356
DP-DLP-RSS-UCFSS,36.24
DP-DLP-RSS-UCOCS,5.52
DP-DLP-RSS-UCRCS,5.52
DP-DLP-RSS-UCSCS,5.52
CS-DFT-RSS-UPMS,10000
ES-SEG-NRPS-VDCSCE,4485
SM-VMC-RSS-VCCS,69
SM-VMC-RSS-VCJS,177
SM-PN-RSS-VILS,3792
SM-PN-RSS-VISCPPS,99
SM-VMC-RSS-VMCS,149
SM-VMC-RSS-VIBS,78
SM-VMC-RSS-VIOS,895
SM-VMC-RSS-VRCS,206
SM-VMC-RSS-VIVS,525
CM-VCM-RSS-VCMS,19800
CM-VCM-RSS-VCMES,63
SM-VIT-RSS-VIBMS,8250
CM-VIM-RSS-VMS,93
VM-VLM-RSP-VMARS,500
SM-VMC-RSS-VATS,2750
SM-VMC-RSS-VMAS,191
SM-VMC-RSS-VDAS,63
SM-VMC-RSS-VMVS,559
SM-VMC-RSS-VESS,1238
SM-VMC-RSS-VHOS,2750
SM-VMC-RSS-VMCIS,15000
SM-VMC-RSS-VMMS,1100
SM-VMC-RSS-VMISEP,69
SM-VMC-RSS-VISES,177
SM-VMC-RSS-VISESA,69
SM-VMC-RSS-VISSAS,177
SM-VMC-RSS-VLOS,37
SM-VMC-RSS-VMCSCAS,4335
SM-VMC-RSS-VNOS,62
SM-VMC-RSS-VNSS,20
SM-VMC-RSS-VOOS,62
SM-VMC-RSS-VOSS,183
SM-VMC-RSS-VPCS,62
SM-VMC-RSS-VPUS,62
SM-VMC-RSS-VSAS,62
SM-VMC-RSS-VMSQL,1238
SM-VMC-RSS-VMCSSE,1238
SM-VMC-RSS-VUOS,545
SM-VMC-RSS-VUSS,1045
SM-VMC-RSS-VVMS,11000
SM-VMC-RSS-VVOS,1650
SM-VMC-RSS-VVSS,1650
SM-VMC-RSS-VWSS,2475
SM-VMC-RSS-VWEB,2475
SM-VMC-RSS-VWOS,11780
SM-VMC-RSS-VWPS,5890
SM-VMC-RSS-VMPS,3550
SM-VMC-RSS-VMCWSE,825
SM-VMC-RSS-VISPA,660
FIM-FIM-RRM-VEMERM,7992.5
FIM-FIM-RSS-VEMEVS,20000
FIM-FIM-RSS-VEMEES,2995
FIM-FIM-RRM-VEMELR,2834.75
FIM-FIM-RSS-VEMELS,8000
HRM-HRM-RSL-VOLVSA,1250
ES-ETM-RMS-VOLVSE,2500
BI-WB-RSS-WAREBS,2379
BI-WM-RSS-WAREMS,1191
BI-SQ-RSS-WEBESS,311
DM-WEB-RSS-WDDMS,2750
DM-WFM-RSS-WFMS,4125
DM-WEB-RSS-WDIMS,3987.5
DM-WFM-RSS-WEBFSU,5775
VM-DDL-RSP-WCAFIRS,6000
DM-WS-RSS-WEBSSU,1443.75
DM-WCU-RSS-WAISUB,2021.25
DM-DLN-RSS-WSS,1155
DM-DLN-RSS-WSEFS,3300
VM-VLM-RSP-WPTRS,6000
GS-GSE-RRM-WORKRE,433
DP-DC-RSS-FMIOSS_LIC,3.3
VM-BSL-RSL-WSSAW,29.95
CDP-ZTN-RSL-ZTNALS,80
DP-DC-RSS-FMIOSS,3.3
DP-DC-RSL-DPMDSS,3000
DP-DLP-RSP-RES,360000
DP-DLP-RSP-ESCS,8000
DP-DLP-RSP-ESES,70000
DP-DLP-RSP-EXSEHSS,26000
,42
,62
,35
DP-DLP-NRST-PSHPOP,325
DP-DLP-RSL-LDRDI,4.75
CDP-DPM-RSL-DSHDDS,5000
DP-DLP-RSL-OCRDLP,2000
DP-DLP-RSL-ADRICR,5.75
,90
,110
,75
,75
,68
HRM-HRM-RSP-HMSPCS,750
HRM-HRM-RSP-HMSQS,450
HRM-HRM-RSP-HMSSCS,1125
HRM-HRM-RSP-HMSVCCS,1125
HRM-HRM-RSP-HMSSCSUS,0.99
HRM-HRM-RSP-HMSVCSUS,0.99
HRM-HRM-RSP-HMSATS,450
GOA-GMA-RSSH-GAMHAIO,4000
GOA-GMA-RSSH-GAMHAIT,9000
GOA-GMA-RSSH-GAMHAIH,15000
GOA-GMA-RSSH-GAMHALO,5500
GOA-GMA-RSSH-GAMHALT,11000
GOA-GMA-RSSH-GAMHALH,18000
RPA-AUD-RSS-AFTPES,1000
ES-SEG-RSS-CSEGKS_MAINT,26
ES-SEG-RSS-A4ESUB_MAINT,19.5
GOA-GAM-RSS-GAULTS_MAINT,32051.25
GOA-GAM-RSS-GSSDGMBS_MAINT,4070
GOA-GAM-RSS-GAEX12S_MAINT,2888
CM-TQR-RSS-TQSURV_MAINT,166
CM-VCM-RSS-VCMSPS_MAINT,137
OS-CI-RSS-CIS_MAINT,369
CS-PSI-RSS-PSAIIS_MAINT,1246
CS-PCS-RSS-PCSIIS_MAINT,2615
CS-CLP-RSS-SGNETS_MAINT,5508
DM-WCU-RSS-5250SU_MAINT,2021.25
BI-ABS-RSS-ABSTSU_MAINT,46
GS-GSE-RSS-AAMYS_MAINT,124
SM-AJS-RSS-AJSS_MAINT,1568
SM-ARS-RSS-ARSS_MAINT,15
SM-ARS-RSS-ARSLS_MAINT,41
GS-GSE-RSS-ASMS_MAINT,5690.4
GS-GSE-RSS-AWEYS_MAINT,46
DM-IRC-RSS-AFPCSU_MAINT,2310
SM-NSS-RSS-AIXOPS_MAINT,124
SM-AI-RSS-ALERSU_MAINT,6000
SM-VIT-RSS-ABPS_MAINT,2750
SM-VIT-RSS-ABAS_MAINT,137
SM-VIT-RSS-ABCS_MAINT,275
SM-VIT-RSS-ALPS_MAINT,140
SM-VIT-RSS-ABSIS_MAINT,550
SM-VIT-RSS-ACPS_MAINT,275
SM-VIT-RSS-ALIGNC_MAINT,825
SM-VIT-RSS-ACS_MAINT,8250
SM-VIT-RSS-AES_MAINT,2750
SM-VIT-RSS-AESS_MAINT,550
SM-VIT-RSS-AISS_MAINT,275
SM-VIT-RSS-AOBSS_MAINT,275
SM-VIT-RSS-ATS_MAINT,110
SM-VIT-RSS-ALCS_MAINT,8250
BI-AD-RSS-ANYDSU_MAINT,2703
CS-DFT-RSS-ASOCS_MAINT,2248
GS-GSE-RSS-ACSYEA_MAINT,7623
IGA-AAS-RSS-ACISSU_MAINT,1155
DP-DLP-RSS-ATPSUB_MAINT,50.4
GS-GSE-RSS-ARYS_MAINT,1663
SM-AJM-RSS-AJMS_MAINT,866
SM-AUS-RSS-AUTHSU_MAINT,2021
RPA-AUD-RSS-ADS_MAINT,3600
RPA-AUT-RSS-AUES_MAINT,3850
RPA-AUT-RSS-AUAS_MAINT,822
RPA-AUT-RSS-AEDTS_MAINT,825
RPA-AUD-RSS-AFPS_MAINT,1922
RPA-AIC-RSS-AICS_MAINT,21450
RPA-AUT-RSS-AUPL_MAINT,6875
RPA-AUT-RSS-APMDP_MAINT,58000
RPA-AUD-RSS-AUPS_MAINT,2400
RPA-AUD-RSS-APAPS_MAINT,660
RPA-AUT-RSS-AUUS_MAINT,150000
DM-WCU-RSS-BIUS_MAINT,866.25
DM-IRM-RSS-BRSS_MAINT,3176.25
SM-SMB-RSS-BMMS_MAINT,2914
FIM-FIM-RSS-CCMNDS_MAINT,93
FIM-FIM-RSS-CCMSFO_MAINT,48
FIM-FIM-RSS-CCMSES_MAINT,124
FIM-FIM-RSS-CCMSPD_MAINT,10
FIM-FIM-RSS-CCMSID_MAINT,23
FIM-FIM-RSS-CCMWFO_MAINT,17
FIM-FIM-RSS-CCMWOS_MAINT,42
FIM-FIM-RSS-CCMLIS_MAINT,7440
FIM-FIM-RSS-CCMMSF_MAINT,16620
FIM-FIM-RSS-CCMMSS_MAINT,21540
FIM-FIM-RSS-CCMWLS_MAINT,895
FIM-FIM-RSS-CCMWSE_MAINT,2340
FIM-FIM-RSS-CCMWIN_MAINT,2340
SM-ROT-RSS-CDBSUB_MAINT,1003.05
BI-SDW-RSS-CDCMS_MAINT,2200
BI-SDW-RSS-CMS_MAINT,1000
GS-GSE-RSS-CCAYS_MAINT,1386
GS-GSE-RSS-CCMCS_MAINT,1476
OS-COS-RSS-COBASU_MAINT,5900
CS-DFT-RSS-CCIS_MAINT,3373
DP-DLP-RSS-COMPLI_MAINT,39.24
IGA-AAS-RSS-CAS_MAINT,12.71
IGA-AAS-RSS-CCS_MAINT,5.2
IGA-AAS-RSS-CCFRS_MAINT,14438
IGA-AAS-RSS-CCLS_MAINT,14438
IGA-AAS-RSS-CPS_MAINT,4.33
IGA-VIS-RSS-CRDS_MAINT,12.6
DM-IRC-RSS-CSVCSU_MAINT,1210
BI-SDW-RSS-DATA_MAINT,1375
SM-VMC-RSS-DACS_MAINT,2008
SM-VMC-RSS-DMISRS_MAINT,602
ES-SEG-RSS-DRSEGS_MAINT,9.1
ES-SXG-RSS-DRSS_MAINT,9.1
ES-SIG-RSS-DRSIGS_MAINT,9.1
ES-SIG-RSS-DAIS_MAINT,2002
ES-SWG-RSS-DRSWGS_MAINT,9.1
BI-SDW-RSS-DSVBS_MAINT,1000
DM-IBM-RSS-DATASU_MAINT,1155
DP-DC-RSS-DCSDAR_MAINT,12
DP-DC-RSS-DCSPLS_MAINT,42
DP-DC-RSS-DCSSDK_MAINT,50000
DM-DLN-RSS-DELIBA_MAINT,3300
DM-DLN-RSS-DELIIS_MAINT,1237.5
DM-DLN-RSS-DELISH_MAINT,577.5
DM-DLN-RSS-DELIWM_MAINT,1237.5
BI-DB-RSS-DEPLSU_MAINT,13618
FIM-FIM-RSS-DPESUB_MAINT,2340
FIM-FIM-RSS-DPEEXS_MAINT,325
FIM-FIM-RSS-DPELIS_MAINT,895
DP-DLP-RSS-DGDMCS_MAINT,33200
ES-SEG-RSS-DRMS_MAINT,19.5
SM-DSM-RSS-DSMSUB_MAINT,1062
GS-GSE-RSS-DMZ_MAINT,9027.6
GS-GSE-RSS-DG3S_MAINT,4066.8
DM-DA-RSS-DAAS_MAINT,1
ES-SEG-RSS-DSSEGS_MAINT,9.1
ES-SXG-RSS-DSSS_MAINT,9.1
ES-SIG-RSS-DSSIGS_MAINT,9.1
ES-SWG-RSS-DSSWGS_MAINT,9.1
DM-IRM-RSS-DRSSUB_MAINT,4125
DP-DLP-RSS-DVCSUB_MAINT,92.4
SM-EV-RSS-EASYSU_MAINT,955.65
ES-SEG-RSS-EEEPSE_MAINT,65
DP-DLP-RSS-EDRS_MAINT,61.44
GS-GSE-RSS-E8ES_MAINT,16868.4
GS-GSE-RSS-EFES_MAINT,958.8
GS-GSE-RSS-EAWS_MAINT,5176.8
GS-GSE-RSS-EAMS_MAINT,5916
GS-GSE-RSS-EARS_MAINT,1624.8
GS-GSE-RSS-EBPS_MAINT,2750
GS-GSE-RSS-EBAS_MAINT,5500
GS-GSE-RSS-EEAS_MAINT,662.4
GS-GSE-RSS-EEDS_MAINT,1735.2
GS-GSE-RSS-EEOS_MAINT,662.4
GS-GSE-RSS-EFTES_MAINT,736.8
GS-GSE-RSS-EEWS_MAINT,1106.4
GS-GSE-RSS-EFTS_MAINT,2956.8
GS-GSE-RSS-EFMS_MAINT,2464
GS-GSE-RSS-EHSS_MAINT,662.4
GS-GSE-RSS-EOPS_MAINT,1624.8
GS-GSE-RSS-ERAS_MAINT,2211
GS-GSE-RSS-ESSS_MAINT,662.4
GS-GSE-RSS-ETES_MAINT,2464
GS-GSE-RSS-EWS_MAINT,4066.8
DM-WCU-RSS-EMMO_MAINT,866.25
DM-EU-RSS-ERSS_MAINT,3176.25
ES-SEG-RSS-ENCRFS_MAINT,6.5
ES-SEG-RSS-ENCRPS_MAINT,39
DP-DLP-RSS-EDS_MAINT,15
BI-SDW-RSS-EDSS_MAINT,1375
BI-ESN-RSS-ENUS_MAINT,138
BI-SDW-RSS-EES_MAINT,1375
BI-SDW-RSS-EMMS_MAINT,1000
GS-GSE-RSS-EAYS_MAINT,1525
DM-IRM-RSS-EFS_MAINT,1443.75
BI-ESN-RSS-ESENSU_MAINT,3281
BI-ESN-RSS-ESENFU_MAINT,3314
GOA-FIL-RSS-FCCS_MAINT,2888
GOA-FIL-RSS-FCCCS_MAINT,2888
GOA-FIL-RSS-FCDKS_MAINT,2888
GOA-FIL-RSS-FCDS_MAINT,1733
GOA-FIL-RSS-FCHAS_MAINT,1733
GOA-FIL-RSS-FCLBS_MAINT,2888
GOA-FIL-RSS-FCRPS_MAINT,2888
GOA-FIL-RSS-FCTS_MAINT,1733
GOA-FIL-RSS-FCWS_MAINT,6050
GOA-FIL-RSS-FCWAS_MAINT,5500
NW-AA-RSS-FLOWSU_MAINT,7500
GS-GSE-RSS-FOLDYE_MAINT,1525
DP-DC-RSS-FCSSS_MAINT,50000
DP-DC-RSS-FCSES_MAINT,35
DP-DC-RSS-FCSPS_MAINT,40
DP-DC-RSS-FDUAPS_MAINT,65
DP-DC-RSS-FDCSGS_MAINT,63.7
DP-DC-RSS-FDCSUGS_MAINT,54.88
DP-DC-RSS-FDUPPS_MAINT,56
DP-DC-RSS-FDAPS_MAINT,49
DP-DC-RSS-FDEPS_MAINT,35
DP-DC-RSS-FDEUPS_MAINT,47
DP-DC-RSS-FDDS_MAINT,14
DP-DC-RSS-FDCSDGS_MAINT,13.72
DP-DC-RSS-FMIOS_MAINT,6
GS-GSE-RSS-FTPSYE_MAINT,1512.5
GOA-GAM-RSS-GAAFTS_MAINT,4620
GOA-GAM-RSS-GAAS_MAINT,9995
GOA-GAM-RSS-GAAAS_MAINT,4130
GOA-GAM-RSS-GAARS_MAINT,1760
GOA-GAM-RSS-GAAWS_MAINT,5497.25
GOA-GAM-RSS-GAAWRS_MAINT,12650
GOA-GAM-RSS-GOAS_MAINT,204.6
GOA-GAM-RSS-GAASRS_MAINT,4290
GOA-GAM-RSS-GORS_MAINT,2640
GOA-GAM-RSS-GOANA_MAINT,2640
GOA-GAM-RSS-GABAS_MAINT,547.25
GOA-GAM-RSS-GABAMS_MAINT,6875
GOA-GAM-RSS-GACCPS_MAINT,2475
GOA-GAM-RSS-GACCSS_MAINT,1650
GOA-GAM-RSS-GACS_MAINT,3850
GOA-GAM-RSS-GACBS_MAINT,7607
GOA-GAM-RSS-GACBGS_MAINT,10764
GOA-GAM-RSS-GACSBS_MAINT,6683
GOA-GAM-RSS-GACSBGS_MAINT,10148
GOA-GAM-RSS-GAEBS_MAINT,121141
GOA-GAM-RSS-GAFSS_MAINT,1925
GOA-GAM-RSS-GAGS_MAINT,2197.25
GOA-GAM-RSS-GAGLBS_MAINT,3850
GOA-GAM-RSS-GOBS_MAINT,550
GOA-GAM-RSS-GAGFSS_MAINT,4331
GOA-GAM-RSS-GAPSCS_MAINT,3575
GOA-GAM-RSS-GAPS_MAINT,17078
GOA-GAM-RSS-GAPESTGS_MAINT,20543
GOA-GAM-RSS-GOAPE_MAINT,51558
GOA-GAM-RSS-GAPSSS_MAINT,4125
GOA-GAM-RSS-GANPE_MAINT,30800
GOA-GAM-RSS-GAPESBGS_MAINT,33830
GOA-GAM-RSS-GAPAS_MAINT,8250
GOA-GAM-RSS-GAPBS_MAINT,43158
GOA-GAM-RSS-GAPBCS_MAINT,16038
GOA-GAM-RSS-GAPBTPCS_MAINT,44001
GOA-GAM-RSS-GASFS_MAINT,3575
GOA-GAM-RSS-GASS_MAINT,4015
GOA-GAM-RSS-GASMS_MAINT,1647.25
GOA-GAM-RSS-GASDS_MAINT,1925
GOA-GAM-RSS-GASSS_MAINT,1925
GOA-GAM-RSS-GASAS_MAINT,272.25
GOA-GAM-RSS-GASBS_MAINT,17064
GOA-GAM-RSS-GASBGS_MAINT,20337
GOA-GAM-RSS-GASBGTPS_MAINT,26410
GOA-GAM-RSS-GAUAS_MAINT,4950
GOA-GAM-RSS-GAWBS_MAINT,5000
GOA-GAM-RSS-GAWES_MAINT,9350
GOA-GAM-RSS-GAWRS_MAINT,6875
SM-HAM-RSS-HAMSUB_MAINT,476
SM-HEP-RSS-HEPMS_MAINT,2021
DM-IRC-RSS-HTMLSU_MAINT,1270.5
GS-GSE-RSS-HSIS_MAINT,3465
DM-IBM-RSS-IENCSU_MAINT,1443.75
DM-IFO-RSS-IFORSU_MAINT,6930
DM-IBM-RSS-IFSTSU_MAINT,1650
DM-WCU-RSS-IBOSUB_MAINT,346.5
ES-SEG-RSS-IGSSUB_MAINT,13
ES-SEG-RSS-IGSRES_MAINT,130
BI-ISA-RSS-INSISU_MAINT,358
BI-ISA-RSS-IACS_MAINT,1375
BI-ISA-RSS-IAPROS_MAINT,4400
BI-ISA-RSS-IAPS_MAINT,11000
DM-WFM-RSS-INTESU_MAINT,1100
NW-INT-RSS-ISS_MAINT,488
NW-INT-RSS-ISLS_MAINT,259
NW-INT-RSS-ISBS_MAINT,1546
FIM-FIM-RSS-IP36SU_MAINT,22
FIM-FML-RSS-IP36MO_MAINT,10000
ES-SEG-RSS-IPIPSU_MAINT,2.6
DM-IBM-RSS-ISOIS_MAINT,3176.25
SM-NSS-RSS-LOPSUB_MAINT,3850
SM-RLP-RSS-LPARSU_MAINT,1761.8
SM-LMM-RSS-LMMSSU_MAINT,3394
SM-LSO-RSS-LSOSSU_MAINT,4513
SM-LAA-RSS-LAASSU_MAINT,7447
SM-LOC-RSS-LOCSSU_MAINT,12287
CS-DFT-RSS-MAPSUB_MAINT,2248
SM-MES-RSS-MESSSU_MAINT,6318
SM-MP-RSS-MPS_MAINT,6318
SM-ROM-RSS-MONISU_MAINT,3431.6
SM-MQM-RSS-MQMSUB_MAINT,1196
GS-GSE-RSS-MSGYEA_MAINT,8455
CS-DFT-RSS-MSASUB_MAINT,450
DP-DLP-RSS-NDWES_MAINT,36
CS-DFT-RSS-NTCS_MAINT,2248
SM-RON-RSS-NAHS_MAINT,1715.85
SM-RON-RSS-NHS_MAINT,1480.05
SM-RON-RSS-NNS_MAINT,1715.85
IGA-AAS-RSS-NSCCSU_MAINT,8663
SM-NSS-RSS-NSSLIS_MAINT,809
SM-NSS-RSS-NSSSNR_MAINT,1540
SM-NSS-RSS-NSSVIS_MAINT,866
SM-NSS-RSS-NSSWEM_MAINT,5390
SM-NSS-RSS-NSSWIS_MAINT,270
ES-SEG-RSS-OFIS_MAINT,65
ES-SEG-RSS-OFSS_MAINT,6.5
ES-SXG-RSS-OCGS_MAINT,6.5
ES-SIG-RSS-OFEATU_MAINT,6.5
ES-SWG-RSS-OCFEAS_MAINT,13
ES-SIG-RSS-OSIS_MAINT,1430
ES-SEG-RSS-OPEPSE_MAINT,6.5
BI-SDW-RSS-PLS_MAINT,1000
SM-PRM-RSS-PASSSU_MAINT,429
DM-IBM-RSS-PCLTSU_MAINT,2541
DM-IRC-RSS-PDFCOS_MAINT,866.25
DM-PCR-RSS-PDFSPS_MAINT,1905.75
SM-PKP-RSS-PEEKSU_MAINT,2295
SM-PFA-RSS-PAGSUB_MAINT,2000
SM-PFA-RSS-PAS_MAINT,773
SM-PN-RSS-PNS_MAINT,4677.05
GS-GSE-RSS-PGPAYE_MAINT,1525
CM-TQO-RSS-PO1YSU_MAINT,4665
DM-EU-RSS-POP4SU_MAINT,1210
CS-DFT-RSS-PUPSUB_MAINT,2248
CS-PTA-RSS-PALAS_MAINT,550
CS-PTA-RSS-PASS_MAINT,275
CS-PTA-RSS-PAXLS_MAINT,100
CS-PTA-RSS-PAIIDS_MAINT,1132.75
CS-PTA-RSS-PAIIS_MAINT,2536
CS-PTA-RSS-PTAVS_MAINT,4887.5
CS-PAB-RSS-PABIIS_MAINT,2324.15
CS-PCS-RSS-PCMDSS_MAINT,3852.5
CS-PCM-RSS-PCMIIS_MAINT,2773.8
CS-PDM-RSS-PDMS_MAINT,2324.15
CS-PDM-RSS-POVS_MAINT,35913.35
CS-PDM-RSS-PORS_MAINT,2324.15
CS-PDM-RSS-PDMIIS_MAINT,48
CS-PEI-RSS-PEIIS_MAINT,2340
CS-PEI-RSS-PEIS_MAINT,1097.25
CS-PEI-RSS-POMS_MAINT,1097.25
CS-PEI-RSS-POWENC_MAINT,3297.25
CS-PEM-RSS-PEMS_MAINT,8250
CS-PEP-RSS-PEPS_MAINT,1198.8
PIA-PIA-RSS-PIAS_MAINT,196
CS-PIM-RSS-PIMIIS_MAINT,1992.95
CS-PMF-RSS-PMFS_MAINT,1100
CS-PPS-RSS-PPSS_MAINT,664.7
CS-PPM-RSS-PPMIIS_MAINT,1733
CS-PRA-RSS-PRAIIS_MAINT,2656.5
CS-RSA-RSS-PRSS_MAINT,1606
CS-PSA-RSS-PSAS_MAINT,220
BI-QRW-RSS-QRWSUB_MAINT,1488
DM-IRC-RSS-RAWRSU_MAINT,866.25
SM-RAP-RSS-RECOSU_MAINT,800
GS-GSE-RSS-REGUYE_MAINT,3465
ES-SWG-RSS-RCSWGS_MAINT,15.6
BI-SDW-RSS-RDPS_MAINT,1000
BI-SDW-RSS-RDSS_MAINT,1375
NW-IRA-RSS-RAIS_MAINT,296
NW-INT-RSS-RAPS_MAINT,329
NW-INT-RSS-RASFS_MAINT,908
DM-IBM-RSS-REPOSS_MAINT,1905.75
CS-DFT-RSS-RCMSUB_MAINT,2248
SM-ROA-RSS-RAS_MAINT,1534.1
SM-RAT-RSS-ROAS_MAINT,2441.45
SM-ROB-RSS-RBSAS_MAINT,3908.85
SM-ROB-RSS-RBCAS_MAINT,3908.85
SM-ROB-RSS-RBCANS_MAINT,3908.85
SM-ROB-RSS-RBSANS_MAINT,3908.85
SM-ROB-RSS-RBSARS_MAINT,3908.85
SM-SYM-RSS-RCS_MAINT,2479.4
SM-ROC-RSS-ROCS_MAINT,2751.95
SM-RCP-RSS-ROCPA_MAINT,1815.85
SM-RHA-RSS-RHS_MAINT,3162.5
SM-ROM-RSS-RMAS_MAINT,885.5
SM-ROM-RSS-RMSUB_MAINT,442.75
SM-ROM-RSS-RMVS_MAINT,1771
SM-ROR-RSS-RRS_MAINT,1534.1
SM-RRE-RSS-RORS_MAINT,2403.5
SM-ROS-RSS-RSS_MAINT,2783
SM-RSC-RSS-ROSS_MAINT,3045.2
SM-RSE-RSS-RSES_MAINT,2298.85
SM-RSI-RSS-RSEOIS_MAINT,1534.1
SM-RSP-RSS-RSPACE_MAINT,325
SM-ROT-RSS-RTS_MAINT,1534.1
SM-SYM-RSS-ROTS_MAINT,1458.2
SM-SYM-RSS-RUS_MAINT,1629.55
DM-IBM-RSS-RPG2SU_MAINT,4331.25
DM-IRC-RSS-RTFRSU_MAINT,866.25
CS-SPS-RSS-SPSHS_MAINT,664.7
CS-SPS-RSS-SPSHUS_MAINT,4.73
ES-SEG-RSS-SSEGS_MAINT,13
SM-SAP-RSS-SAPISU_MAINT,1534.1
DM-WCU-RSS-SCANSU_MAINT,7000
GS-GSE-RSS-SCHEYE_MAINT,3125
ES-SEG-RSS-SEGS_MAINT,1500
ES-SEG-RSS-SEPS_MAINT,30.6
ES-SEG-RSS-SEEMAI_MAINT,36.8
ES-SEG-RSS-SECEGA_MAINT,25.65
ES-SXG-RSS-SEEXCH_MAINT,3125
ES-SXG-RSS-SEEGAT_MAINT,30.6
ES-SXG-RSS-SEEXGE_MAINT,36.8
ES-SXG-RSS-SEEGES_MAINT,25.65
GS-GSE-RSS-SFYS_MAINT,14062.5
ES-SIG-RSS-SIGS_MAINT,2625
ES-SIG-RSS-SEIS_MAINT,6732
ES-SIG-RSS-SEUS_MAINT,40.5
ES-SIG-RSS-SECIGA_MAINT,8096
ES-SIG-RSS-SICGAT_MAINT,45.6
ES-SIG-RSS-SICGAE_MAINT,5643
ES-SIG-RSS-SIGESS_MAINT,36.1
ES-SIG-RSS-SICGPE_MAINT,2500
ES-SWG-RSS-SWGS_MAINT,0.78
ES-SWG-RSS-SEWEB_MAINT,48.6
ES-SWG-RSS-SECWGA_MAINT,56.8
ES-SWG-RSS-SWEGAT_MAINT,44.65
IGA-AAS-RSS-SECUSU_MAINT,0.58
CS-SA-RSS-SAS_MAINT,2441.45
CS-DFT-RSS-SADS_MAINT,2248
CS-PSS-RSS-SSIS_MAINT,594
BI-SQ-RSS-SEQUES_MAINT,10937
BI-SQ-RSS-SUBS_MAINT,2483
BI-CRO-RSS-SCRS_MAINT,484
BI-SDW-RSS-SDWS_MAINT,10890
BI-SDW-RSS-SDWSLBES_MAINT,9845
BI-SDW-RSS-SDWSLSES_MAINT,15345
BI-SDW-RSS-SDWSLGES_MAINT,20845
BI-SDW-RSS-SDWSLPES_MAINT,27445
BI-SDW-RSS-SDWBBES_MAINT,14795
BI-SDW-RSS-SDWBSES_MAINT,20295
BI-SDW-RSS-SDWBGES_MAINT,25795
BI-SDW-RSS-SDWBPES_MAINT,32395
BI-SQ-RSS-SRDS_MAINT,1097
BI-SQ-RSS-SSMBPS_MAINT,2811
BI-SQ-RSS-SSMBSS_MAINT,2096
BI-SQ-RSS-SSMB_MAINT,1097
BI-SQ-RSS-SESOLU_MAINT,11047
BI-SWI-RSS-SWIS_MAINT,3320
GS-GSE-RSS-SFTPYE_MAINT,3465
BI-CRO-RSS-SHCL_MAINT,484
BI-QRW-RSS-SREPS_MAINT,183
DM-SH-RSS-SIGNSU_MAINT,288.75
GS-GSE-RSS-SINGFA_MAINT,3812
DM-EU-RSS-SMTPSU_MAINT,1925
SM-SFM-RSS-SFMS_MAINT,1254
IGA-AAS-RSS-SCCIPS_MAINT,8662.5
IGA-AAS-RSS-SCCSDS_MAINT,41
ES-SEG-RSS-SSSEGS_MAINT,9.1
ES-SXG-RSS-SSSEGA_MAINT,9.1
ES-SIG-RSS-SSSIGS_MAINT,369
