Id,Product2Id,Product2.ProductCode,UnitPrice,Pricebook2Id
01uWC000005pI8cYAE,01tWC00000DD1M7YAL,GOA-GAM-RNM-GAAWRN,0,01sa5000001vuxlAAA
01uWC000005pI8iYAE,01tWC00000DD1M9YAL,GOA-GAM-RRM-GAAWRR,0,01sa5000001vuxlAAA
01uWC000005pI8oYAE,01tWC00000DD1MBYA1,GOA-GAM-RNM-GAANM,0,01sa5000001vuxlAAA
01uWC000005pI8uYAE,01tWC00000DD1MDYA1,GOA-GAM-RRM-GAARM,0,01sa5000001vuxlAAA
01uWC000005pI90YAE,01tWC00000DD1MFYA1,GOA-GAM-RNM-GAASRN,0,01sa5000001vuxlAAA
01uWC000005pI96YAE,01tWC00000DD1MHYA1,GOA-GAM-RRM-GAASRR,0,01sa5000001vuxlAAA
01uWC000005pI9CYAU,01tWC00000DD1MJYA1,GOA-GAM-RNM-GONM,0,01sa5000001vuxlAAA
01uWC000005pI9IYAU,01tWC00000DD1MLYA1,GOA-GAM-RRM-GORM,0,01sa5000001vuxlAAA
01uWC000005pI9OYAU,01tWC00000DD1MNYA1,GOA-GAM-RNM-GOANY,0,01sa5000001vuxlAAA
01uWC000005pI9UYAU,01tWC00000DD1MPYA1,GOA-GAM-RRM-GOAA,0,01sa5000001vuxlAAA
01uWC000005pI9aYAE,01tWC00000DD1MRYA1,GOA-GAM-RNM-GABANM,0,01sa5000001vuxlAAA
01uWC000005pI9gYAE,01tWC00000DD1MTYA1,GOA-GAM-RRM-GABARM,0,01sa5000001vuxlAAA
01uWC000005pI9mYAE,01tWC00000DD1MVYA1,GOA-GAM-RNM-GABAMN,0,01sa5000001vuxlAAA
01uWC000005pI9sYAE,01tWC00000DD1MXYA1,GOA-GAM-RRM-GABAMR,0,01sa5000001vuxlAAA
01uWC000005pI9yYAE,01tWC00000DD1MZYA1,GOA-GAM-RNM-GACCPN,0,01sa5000001vuxlAAA
01uWC000005pIA4YAM,01tWC00000DD1MbYAL,GOA-GAM-RRM-GACCPR,0,01sa5000001vuxlAAA
01uWC000005pIAAYA2,01tWC00000DD1MdYAL,GOA-GAM-RNM-GACCSN,0,01sa5000001vuxlAAA
01uWC000005pIAGYA2,01tWC00000DD1MfYAL,GOA-GAM-RRM-GACCSR,0,01sa5000001vuxlAAA
01uWC000005pIAMYA2,01tWC00000DD1MhYAL,GOA-GAM-RNM-GACM,0,01sa5000001vuxlAAA
01uWC000005pIASYA2,01tWC00000DD1MjYAL,GOA-GAM-RRM-GOAC,0,01sa5000001vuxlAAA
01uWC000005pIAYYA2,01tWC00000DD1MlYAL,GOA-GAM-RNM-GACBNM,0,01sa5000001vuxlAAA
01uWC000005pIAeYAM,01tWC00000DD1MpYAL,GOA-GAM-RRM-GACBRM,0,01sa5000001vuxlAAA
01uWC000005pIAkYAM,01tWC00000DD1MuYAL,GOA-GAM-RNM-GACSBN,0,01sa5000001vuxlAAA
01uWC000005pIAqYAM,01tWC00000DD1MxYAL,BI-SDW-RNM-SDWNM,0,01sa5000001vuxlAAA
01uWC000005pIAwYAM,01tWC00000DD1N1YAL,GOA-GAM-RRM-GACSBR,0,01sa5000001vuxlAAA
01uWC000005pIB2YAM,01tWC00000DD1N6YAL,GOA-GAM-RNM-GAEBNM,0,01sa5000001vuxlAAA
01uWC000005pIB8YAM,01tWC00000DD1N8YAL,GOA-GAM-RRM-GAEBRM,0,01sa5000001vuxlAAA
01uWC000005pIBEYA2,01tWC00000DD1NBYA1,GOA-GAM-RNM-GAFCSN,0,01sa5000001vuxlAAA
01uWC000005pIWLYA2,01tWC00000DD1q2YAD,SM-VIT-RNM-VISUAM,0,01sa5000001vuxlAAA
01uWC000005pIWRYA2,01tWC00000DD1q4YAD,SM-VIT-RRM-VISUME,0,01sa5000001vuxlAAA
01uWC000005pIWXYA2,01tWC00000DD1q6YAD,SM-VMC-RNM-VISMES,0,01sa5000001vuxlAAA
01uWC000005pIWdYAM,01tWC00000DD1q8YAD,SM-VMC-RRM-VIMESS,0,01sa5000001vuxlAAA
01uWC000005pIWjYAM,01tWC00000DD1qAYAT,SM-VMC-RNM-VMESSA,0,01sa5000001vuxlAAA
01uWC000005pIWpYAM,01tWC00000DD1qCYAT,SM-VMC-RRM-VISUMC,0,01sa5000001vuxlAAA
01uWC000005pIWvYAM,01tWC00000DD1qEYAT,SM-VMC-RNM-VRCM,0,01sa5000001vuxlAAA
01uWC000005pIX1YAM,01tWC00000DD1qGYAT,SM-VMC-RRM-VIRE,0,01sa5000001vuxlAAA
01uWC000005pIX7YAM,01tWC00000DD1qIYAT,SM-VMC-RNM-VISUAR,0,01sa5000001vuxlAAA
01uWC000005pIXDYA2,01tWC00000DD1qKYAT,SM-VMC-RRM-VISURE,0,01sa5000001vuxlAAA
01uWC000005pIXJYA2,01tWC00000DD1qMYAT,SM-VMC-RNM-VSSM,0,01sa5000001vuxlAAA
01uWC000005pIXPYA2,01tWC00000DD1qOYAT,SM-VMC-RRM-VISE,0,01sa5000001vuxlAAA
01uWC000005pIXVYA2,01tWC00000DD1qQYAT,CM-VCM-RNM-VCMNM,0,01sa5000001vuxlAAA
01uWC000005pIXbYAM,01tWC00000DD1qSYAT,CM-VCM-RRM-VCMRM,0,01sa5000001vuxlAAA
01uWC000005pIXhYAM,01tWC00000DD1qUYAT,CM-VCM-RNM-VCMENM,0,01sa5000001vuxlAAA
01uWC000005pIXnYAM,01tWC00000DD1qWYAT,CM-VCM-RRM-VCMERM,0,01sa5000001vuxlAAA
01uWC000005pIZVYA2,01tWC00000DD1qYYAT,CM-VCM-RNM-VCMLFN,0,01sa5000001vuxlAAA
01uWC000005pIZbYAM,01tWC00000DD1qaYAD,CM-VCM-RRM-VCMLFR,0,01sa5000001vuxlAAA
