
===== SHEET: Sheet1 (2394r x 53c) =====
dnb_dunsnumber	exchangerate	hs_account	hs_accountname	hs_contracttermenddate	hs_contracttermstartdate	hs_historicalexchangerate	hs_initialmaintenancediscount	hs_managedservicescommission	hs_managedservicesdiscount	hs_name	hs_newmaintenancecommission	hs_newsubscriptioncommission	hs_nonoriginatinginitialmaintenancediscount	hs_nonoriginatingmanagedservicesdiscount	hs_nonoriginatingprofservicesdiscount	hs_nonoriginatingrenewmaintenancediscount	hs_nonoriginatingsoftwarediscount	hs_nonoriginatingsubscriptiondiscount	hs_notes	hs_otherreferralsdiscount	hs_partnerdiscountclassification	hs_partnerdiscountclassificationname	hs_partnerdiscountid	hs_primarycertifiedcontact	hs_primarycertifiedcontactname	hs_productbrand	hs_productbrandname	hs_productcertification	hs_productcertificationname	hs_quotacommitment	hs_quotacommitment_base	hs_renewalmaintenancecommission	hs_renewalmaintenancediscount	hs_secondarycertifiedcontact	hs_secondarycertifiedcontactname	hs_servicescommission	hs_servicesdiscount	hs_softwarecommission	hs_softwarediscount	hs_softwareproductmaster	hs_softwareproductmastername	hs_specialinitialmaintenance	hs_specialinitialmaintenance_base	hs_specialservices	hs_specialservices_base	hs_specialsoftware	hs_specialsoftware_base	hs_specialsubscription	hs_specialsubscription_base	hs_subscriptiondiscount	ownerid	owneridname
499295848		4b848bf9-45cd-ec11-a7b5-0022480b276d	COMPUTER 2000 Bulgaria Ltd.	2025-12-31 00:00:00	2024-09-27 00:00:00		40						5		0	5	5	5					707d7c1d-087f-ef11-ac21-000d3a3049a9			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499295848		4b848bf9-45cd-ec11-a7b5-0022480b276d	COMPUTER 2000 Bulgaria Ltd.	2025-12-31 00:00:00	2024-09-27 00:00:00		40		0				5	0	0	5	5	5					0bd05401-107f-ef11-ac21-000d3a3049a9			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499295848		4b848bf9-45cd-ec11-a7b5-0022480b276d	COMPUTER 2000 Bulgaria Ltd.	2025-12-31 00:00:00	2024-09-27 00:00:00		5		0				40		18	20	40	40					85258027-107f-ef11-ac21-000d3a3049a9			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				5				0		5											5	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499295848		4b848bf9-45cd-ec11-a7b5-0022480b276d	COMPUTER 2000 Bulgaria Ltd.	2025-12-31 00:00:00	2024-09-27 00:00:00		40		0				5	0	0	5	5	5					42a0e447-107f-ef11-ac21-000d3a3049a9			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499885767		393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40						5	0	0	5	5	5					f0b63c62-117f-ef11-ac21-000d3a3049a9			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499885767		393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40		0				5	0	0	5	5	5					fed45b90-117f-ef11-ac21-000d3a3049a9			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499885767		393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40		0				5	0	0	5	5	5					f6222db5-117f-ef11-ac21-000d3a3049a9			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499885767		393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40						5		0	5	5	5					50dd38ff-117f-ef11-ac21-000d3a3049a9			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No				30				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499885767		393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40					10	5	0	0	5	5	5	Distributors will receive a 10% discount for Terranova Security Professional Services.				509ffd39-127f-ef11-ac21-000d3a3049a9			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				30			10	18	10	40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
499885767		393a5c3f-2cba-eb11-811e-005056840efe	NSS SA	2025-12-31 00:00:00	2024-09-27 00:00:00		40						5	0	0	5	5	5					1b7b9045-187f-ef11-ac21-000d3a3049a9			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				20				18		40											40	7eafd7c0-be97-eb11-b1ac-000d3a3769cd	Depa Patel
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					56a591fa-977e-f011-b4cc-000d3a309c2d			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					1697aa12-987e-f011-b4cc-000d3a309c2d			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					02eea21e-987e-f011-b4cc-000d3a309c2d			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					38889c31-987e-f011-b4cc-000d3a309c2d			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					ee171a44-987e-f011-b4cc-000d3a309c2d			787275a7-946e-e511-80cd-0050568460e4	Fortra	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					9d370656-987e-f011-b4cc-000d3a309c2d			26de1ae0-2243-ed11-bba1-000d3a8fb7a8	Outflank	0	No				0			0	0	0	0	a90df5b0-4b43-ed11-bba1-000d3a8fb7a8	Outflank Security Tooling (OST)									15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					fbbf6c62-987e-f011-b4cc-000d3a309c2d			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					06676074-987e-f011-b4cc-000d3a309c2d			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					46c56680-987e-f011-b4cc-000d3a309c2d			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
69983927		68035242-5580-ee11-8179-0022480ae5f6	RKON LLC		2025-08-14 00:00:00		0		15			0	0	7	0	0	0	7					cfb7898c-987e-f011-b4cc-000d3a309c2d			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					b8703e28-4cb3-f011-bbd3-000d3a309c2d			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					330d473a-4cb3-f011-bbd3-000d3a309c2d			aec060e6-b658-ef11-a316-6045bda871d0	Alert Logic	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					f7c0f64c-4cb3-f011-bbd3-000d3a309c2d			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					9cbc385f-4cb3-f011-bbd3-000d3a309c2d			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					4320596b-4cb3-f011-bbd3-000d3a309c2d			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					383bdc7d-4cb3-f011-bbd3-000d3a309c2d			757f8a85-d33b-f011-b4cc-6045bdebdf0f	Cloud Data Protection	0	No				0				0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					f802fa8a-4cb3-f011-bbd3-000d3a309c2d			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No				0			0	0	1	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					fa0d819d-4cb3-f011-bbd3-000d3a309c2d			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				0				0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					eea8aab0-4cb3-f011-bbd3-000d3a309c2d			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					f8ef1dbe-4cb3-f011-bbd3-000d3a309c2d			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15				0	7	0	0	0	7					4a174cea-4cb3-f011-bbd3-000d3a309c2d			787275a7-946e-e511-80cd-0050568460e4	Fortra	0	No				0				0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					ecdd9efc-4cb3-f011-bbd3-000d3a309c2d			26de1ae0-2243-ed11-bba1-000d3a8fb7a8	Outflank	0	No				0			0	0	0	0	a90df5b0-4b43-ed11-bba1-000d3a8fb7a8	Outflank Security Tooling (OST)									15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					49d5d70e-4db3-f011-bbd3-000d3a309c2d			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15				0	7	0	0	0	7					9815c91a-4db3-f011-bbd3-000d3a309c2d			793f1549-1b0c-ed11-82e5-00224827a0b1	Terranova Security	0	No				0				0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					ff73db26-4db3-f011-bbd3-000d3a309c2d			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				0				0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
118540253		926ecd1c-2430-ef11-840b-6045bd01dac0	CyberOne, LLC	2026-10-27 00:00:00	2025-10-27 00:00:00		0		15			0	0	7	0	0	0	7					3fdd7939-4db3-f011-bbd3-000d3a309c2d			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No				0			0	0	0	0											15	d74a3a8f-c9d5-ee11-9078-000d3a58b168	Lidiane Santos
986135390		8a212a48-5580-ee11-8179-0022480ae351	Renaissance Contingency Services Limited		2025-08-05 00:00:00		0		10			0	0	5	5	0	0	5	Executed FortraONE Distributor Agreement on 8/05/2025. Partner is authorized to sell all Cyber solutions in Ireland. Account discounts are set up to stack VAR guaranteed margin discounts.				78e79a85-0972-f011-bec3-000d3a309c2d			757f8a85-d33b-f011-b4cc-6045bdebdf0f	Cloud Data Protection	0	No				0			0	5	0	0											10	0022c395-d291-eb11-b1ad-000d3a591c47	Heather Honn
88005196		68f016f0-6b70-ef11-a670-6045bd05c291	Compass Cyber Guard	2025-12-31 00:00:00	2025-01-01 00:00:00		0						0		0	0	0	0					5f34e454-6cd2-ef11-8ee9-000d3a312f2a			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				0				0		0											0	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		40						5		0	5	5	5					eaafb765-6ed2-ef11-8ee9-000d3a312f2a			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No	50000	50000		20				18		40											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		40						5		0	5	5	5					7786cbaf-6ed2-ef11-8ee9-000d3a312f2a			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No	500000	500000		20				18		40											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		40						5		0	5	5	5					69e1e0da-6ed2-ef11-8ee9-000d3a312f2a			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No	500000	500000		20				18		40											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		40						5		0	5	5	5					21fdc8f5-6ed2-ef11-8ee9-000d3a312f2a			d031255c-b4bf-ee11-9079-6045bdf0559f	Vera	0	No	500000	500000		20				18		40											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		40						5		0	5	5	5					af80541a-6fd2-ef11-8ee9-000d3a312f2a			676916ac-2a36-ee11-bdf4-000d3a1c08e1	Agari	0	No	500000	500000		30				18		40											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		40						5		0	5	5	5					5b478a46-6fd2-ef11-8ee9-000d3a312f2a			c7c98b55-1480-ea11-8109-0050569f6bb1	Clearswift	0	No	500000	500000		30				18		40											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		0						5		0	5	5	5					3ba463cd-6fd2-ef11-8ee9-000d3a312f2a			188d680d-0bae-ed11-aad0-0022480ae351	PhishLabs	0	No	500000	500000		0				0		0											30	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		0						5		0	5	5	5					2d293f9f-70d2-ef11-8ee9-000d3a312f2a			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No	500000	500000		0				18		0											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		0						5		0	5	5	5					e1c5adbe-70d2-ef11-8ee9-000d3a312f2a			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No	500000	500000		0				18		0											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		0						5		0	5	5	5					5fa95e1c-71d2-ef11-8ee9-000d3a312f2a			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No	500000	500000		0				18		0											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
671992942	1	d765c107-2499-ed11-aad1-0022480a403f	NFORCE SECURE PUBLIC COMPANY LIMITED	2025-12-31 00:00:00	2025-01-01 00:00:00		0						5		0	5	5	5					af70c03c-71d2-ef11-8ee9-000d3a312f2a			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	500000	500000		0				18		0											40	7adca554-be97-eb11-b1ac-000d3a3ac8fa	Toni Scott
80674994	1	d719c7d0-2605-ed11-82e4-000d3a32dab1	Envistacom	2022-12-31 00:00:00	2022-08-04 00:00:00		15						5		0	5	5	5					b46b6c33-cf1c-ed11-b83e-000d3a31637a			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	25000	25000		5				0		15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
80674994	1	d719c7d0-2605-ed11-82e4-000d3a32dab1	Envistacom	2022-12-31 00:00:00	2022-08-04 00:00:00		15						5		0	5	5	5					5b526a59-cf1c-ed11-b83e-000d3a31637a			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No	25000	25000		5				0		15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
80674994	1	d719c7d0-2605-ed11-82e4-000d3a32dab1	Envistacom	2022-12-31 00:00:00	2022-08-04 00:00:00		15						5		0	5	5	5					0f895cc5-cf1c-ed11-b83e-000d3a31637a			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No	25000	25000		5				0		15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
80674994	1	d719c7d0-2605-ed11-82e4-000d3a32dab1	Envistacom	2022-12-31 00:00:00	2022-08-04 00:00:00		15						5		0	5	5	5					bbbac9df-cf1c-ed11-b83e-000d3a31637a			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No	25000	25000		5				0		15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
48356387		b1429e82-68fd-ec11-82e5-00224808769d	QuantaSi	2022-12-31 00:00:00	2022-07-21 00:00:00		15		0			10	5	0	0	5	5	5	Digital Defense, Core Security, Cobalt Strike, Beyond Security				c0ee089d-021f-ed11-b83e-000d3a31637a			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No				5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
48356387		b1429e82-68fd-ec11-82e5-00224808769d	QuantaSi	2022-12-31 00:00:00	2022-07-21 00:00:00		15		0			10	5	0	0	5	5	5	Digital Defense, Core Security, Cobalt Strike, Beyond Security				79e401dc-021f-ed11-b83e-000d3a31637a			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No				5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
48356387		b1429e82-68fd-ec11-82e5-00224808769d	QuantaSi	2022-12-31 00:00:00	2022-07-21 00:00:00		15		0			10	5	0	0	5	5	5	Digital Defense, Core Security, Cobalt Strike, Beyond Security				5b49ec0a-031f-ed11-b83e-000d3a31637a			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No				5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
48356387		b1429e82-68fd-ec11-82e5-00224808769d	QuantaSi	2022-12-31 00:00:00	2022-07-21 00:00:00		15		0			10	5	0	0	5	5	5	Digital Defense, Core Security, Cobalt Strike, Beyond Security				3fe4182a-031f-ed11-b83e-000d3a31637a			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No				5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
22733873	1	ff9eda23-996c-eb11-8119-0050568460e4	Freeit Data Solutions, Inc.	2022-12-31 00:00:00	2022-08-15 00:00:00		15		0			10	5	0	0	5	5	0	Digital Defense, Core Security, Cobalt Strike, Beyond Security				17932ec4-041f-ed11-b83e-000d3a31637a			d138895c-af1f-ec11-b6e6-000d3a1177a9	Digital Defense	0	No	25000	25000		5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
22733873	1	ff9eda23-996c-eb11-8119-0050568460e4	Freeit Data Solutions, Inc.	2022-12-31 00:00:00	2022-08-15 00:00:00		15		0			10	5	0	0	5	5	0	Digital Defense, Core Security, Cobalt Strike, Beyond Security				3f8393ef-041f-ed11-b83e-000d3a31637a			858fb2fa-0b44-e911-80f8-0050569f6bb1	Core CTS	0	No	25000	25000		5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
22733873	1	ff9eda23-996c-eb11-8119-0050568460e4	Freeit Data Solutions, Inc.	2022-12-31 00:00:00	2022-08-15 00:00:00		15		0			10	5	0	0	5	5	0	Digital Defense, Core Security, Cobalt Strike, Beyond Security				60cf4215-051f-ed11-b83e-000d3a31637a			1c1a4ed0-a2ad-eb11-8116-0050569f6bb1	Cobalt Strike	0	No	25000	25000		5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
22733873	1	ff9eda23-996c-eb11-8119-0050568460e4	Freeit Data Solutions, Inc.	2022-12-31 00:00:00	2022-08-15 00:00:00		15		0			10	5	0	0	5	5	0	Digital Defense, Core Security, Cobalt Strike, Beyond Security				7ce2383c-051f-ed11-b83e-000d3a31637a			130a8e62-538f-ec11-b400-00224824805a	Beyond Security	0	No	25000	25000		5				0	10	15											15	1f4becd7-0fbc-ec11-983f-00224803ad3b	TJ Sundberg
812824619		dc399499-2530-ef11-840b-6045bd087004	TOTALSEC, S.A. DE C.V. (Total Cyber-Sec)		2025-02-28 00:00:00		0						0		0	0	0	0	Standard, MSP Discounts by Sales Volume (Annually): $0 - $399,000 USD in sales: 20% discount $400,000 - $649,000 USD in sales: 30% discount $650,000 - $999,000 USD in sales: 40% discount Over $1,000,000 USD in sales: 50% discount Standard, Professional Services Discounts: 10% discount				eeea2649-4bf8-ef11-be20-000d3a328c62			cc31255c-b4bf-ee11-9079-6045bdf0559f	Titus	0	No				0				10		0											0	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
812824619		dc399499-2530-ef11-840b-6045bd087004	TOTALSEC, S.A. DE C.V. (Total Cyber-Sec)		2025-02-28 00:00:00		0						0		0	0	0	0	Standard, MSP Discounts by Sales Volume (Annually): $0 - $399,000 USD in sales: 20% discount $400,000 - $649,000 USD in sales: 30% discount $650,000 - $999,000 USD in sales: 40% discount Over $1,000,000 USD in sales: 50% discount Standard, Professional Services Discounts: 10% discount				5d7d5779-4bf8-ef11-be20-000d3a328c62			ce31255c-b4bf-ee11-9079-6045bdf0559f	Boldon James	0	No				0				10		0											0	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
812824619		dc399499-2530-ef11-840b-6045bd087004	TOTALSEC, S.A. DE C.V. (Total Cyber-Sec)		2025-02-28 00:00:00		0						0		0	0	0	0	Standard, MSP Discounts by Sales Volume (Annually): $0 - $399,000 USD in sales: 20% discount $400,000 - $649,000 USD in sales: 30% discount $650,000 - $999,000 USD in sales: 40% discount Over $1,000,000 USD in sales: 50% discount Standard, Professional Services Discounts: 10% discount				d803a5fd-4bf8-ef11-be20-000d3a328c62			ca31255c-b4bf-ee11-9079-6045bdf0559f	Digital Guardian	0	No				0				10		0											0	116ae823-bc52-ec11-8c62-000d3a5bc1c1	Kyrstin Goldschmidt
