AttributeValue,QuoteLineItemId,QuoteLineItem.Product2.ProductCode,QuoteLineItem.Fortra_Product_Type__c,QuoteLineItem.NetUnitPrice,QuoteLineItem.UnitPrice,QuoteLineItem.TotalPrice,QuoteLineItem.Source_List_Price__c,QuoteLineItem.Quote.Status,QuoteLineItem.Quote.QuoteTypeText__c
Standard,0QLWC000003GWkC4AW,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,1104.6,1104.6,,Won,New
Standard,0QLWC000003GwL04AK,RPA-AUT-RNM-RPANEW,New Maintenance,,34150,34150,,Won,New
Standard,0QLWC000003Gwn54AC,GOA-GAM-RNM-GANM,New Maintenance,,846,846,,Won,New
Standard,0QLWC000003GwnX4AS,GOA-GAM-RNM-GANM,New Maintenance,,600,600,,Won,New
Standard,0QLWC000003GwnY4AS,GOA-GAM-RNM-GANM,New Maintenance,,3150,3150,,Won,New
Standard,0QLWC000003GWo94AG,CS-CLP-RNM-CYBENE,New Maintenance,,1545.4,1545.4,,Won,New
Standard,0QLWC000003GWoB4AW,CS-CLP-RNM-CYBENE,New Maintenance,,1545.4,1545.4,,Won,New
Standard,0QLWC000003GWoD4AW,CS-CLP-RNM-CYBENE,New Maintenance,,1545.4,1545.4,,Won,New
Standard,0QLWC000003GwPi4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,522.44,522.44,,Won,New
Standard,0QLWC000003GwPk4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,64571.74,64571.74,,Won,New
Standard,0QLWC000003GwPn4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,6705.62,6705.62,,Won,New
Standard,0QLWC000003GwPo4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,18432.96,18432.96,,Won,New
Standard,0QLWC000003GwPp4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,6705.62,6705.62,,Won,New
Standard,0QLWC000003GwPq4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GwPs4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,15681.27,15681.27,,Won,New
Standard,0QLWC000003GwPt4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.29,2502.29,,Won,New
Standard,0QLWC000003GwPu4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,6705.62,6705.62,,Won,New
Standard,0QLWC000003GwPw4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,4565.85,4565.85,,Won,New
Standard,0QLWC000003GwPy4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,114.89,114.89,,Won,New
Standard,0QLWC000003GwQ04AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,1539.41,1539.41,,Won,New
Standard,0QLWC000003GwQ14AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,24604.67,24604.67,,Won,New
Standard,0QLWC000003GwQ24AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,903.31,903.31,,Won,New
Standard,0QLWC000003GwQ34AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,114.89,114.89,,Won,New
Standard,0QLWC000003GwQ54AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GwQ74AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GwQ84AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GwQ94AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GwQB4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GwQD4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,54.89,54.89,,Won,New
Standard,0QLWC000003GwQE4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.29,2502.29,,Won,New
Standard,0QLWC000003GwQG4A0,CS-CLP-RNM-CYBENE,New Maintenance,,800,800,,Won,New
Standard,0QLWC000003GWTG4A4,NW-INT-RNM-NMNM,New Maintenance,,1737,1737,,Won,New
Standard,0QLWC000003GWTh4AO,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GWTm4AO,CS-CLP-RRM-CYBERE,Renewal Maintenance,,207.78,207.78,,Won,New
Standard,0QLWC000003GWTn4AO,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GWTo4AO,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GWTp4AO,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,317.37,317.37,,Won,New
Standard,0QLWC000003GWTq4AO,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GWTT4A4,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GWTU4A4,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,533.88,533.88,,Won,New
Standard,0QLWC000003GWTV4A4,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GWTW4A4,CS-CLP-RRM-CYBERE,Renewal Maintenance,,103.89,103.89,,Won,New
Standard,0QLWC000003GWTX4A4,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,3744.14,3744.14,,Won,New
Standard,0QLWC000003GWTZ4A4,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GwuK4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,4445.57,4445.57,,Won,New
Standard,0QLWC000003GwuL4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,5060.73,5060.73,,Won,New
Standard,0QLWC000003GwuM4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,5060.73,5060.73,,Won,New
Standard,0QLWC000003GwuN4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,5060.73,5060.73,,Won,New
Standard,0QLWC000003GwuO4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,4445.57,4445.57,,Won,New
Standard,0QLWC000003GwuP4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,5060.73,5060.73,,Won,New
Standard,0QLWC000003GwuT4AS,GOA-GAM-RRM-GARM,Renewal Maintenance,,4445.57,4445.57,,Won,New
Standard,0QLWC000003GWvX4AW,DP-DLP-RNM-DPNM,New Maintenance,,5.91,1713.9,,Won,New
Standard,0QLWC000003GWvY4AW,DP-DLP-RNM-DPNM,New Maintenance,,3.95,1145.5,,Won,New
Standard,0QLWC000003GX3m4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX3o4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX3w4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX404AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX424AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX464AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4C4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4d4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4f4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4G4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4H4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4M4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4R4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4U4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GX4Y4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003Gx7n4AC,BI-SQ-RNM-BUSIIN,New Maintenance,,541,1623,,Won,New
Standard,0QLWC000003Gxca4AC,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxcc4AC,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxcd4AC,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxci4AC,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxcl4AC,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxco4AC,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxcx4AC,DM-DML-RRM-DOMA,Renewal Maintenance,,318.68,318.68,,Won,New
Standard,0QLWC000003GxcZ4AS,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxd34AC,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gxd54AC,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GxdE4AS,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GxdH4AS,DM-DML-RRM-DOMA,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003GXgw4AG,RPA-AUT-RNM-RPANEW,New Maintenance,,1200,1200,,Won,New
Standard,0QLWC000003GXGz4AO,DP-DLP-RNM-DPNM,New Maintenance,,16.5,1732.5,,Won,New
Standard,0QLWC000003GXH14AO,CS-CLP-RNM-CYBENE,New Maintenance,,800,800,,Won,New
Standard,0QLWC000003GXis4AG,GOA-GAM-RNM-GANM,New Maintenance,,990,990,,Won,New
Standard,0QLWC000003GxIw4AK,RPA-AUT-RNM-RPANEW,New Maintenance,,1100,1100,,Won,New
Standard,0QLWC000003GxIx4AK,RPA-AUT-RNM-RPANEW,New Maintenance,,900,900,,Won,New
Standard,0QLWC000003GXk14AG,SM-SYM-RNM-SYSTNE,New Maintenance,,1960.83,1960.83,,,New
Standard,0QLWC000003GXk24AG,SM-SYM-RNM-SYSTNE,New Maintenance,,3837.17,3837.17,,,New
Standard,0QLWC000003GXk34AG,SM-SYM-RNM-SYSTNE,New Maintenance,,1167.83,1167.83,,,New
Standard,0QLWC000003GXk44AG,SM-SYM-RNM-SYSTNE,New Maintenance,,4253.17,4253.17,,,New
Standard,0QLWC000003GXk94AG,SM-SYM-RNM-SYSTNE,New Maintenance,,910,910,,,New
Standard,0QLWC000003GXkA4AW,SM-SYM-RNM-SYSTNE,New Maintenance,,1401.4,1401.4,,,New
Standard,0QLWC000003GXkB4AW,SM-SYM-RNM-SYSTNE,New Maintenance,,1167.83,1167.83,,,New
Standard,0QLWC000003GXkC4AW,SM-SYM-RNM-SYSTNE,New Maintenance,,1401.4,1401.4,,,New
Standard,0QLWC000003GXkI4AW,RPA-AUT-RNM-RPANEW,New Maintenance,,680,680,,Won,New
Standard,0QLWC000003Gxmb4AC,NW-INT-RNM-NMNM,New Maintenance,,4076.75,4076.75,,Won,New
Standard,0QLWC000003GxQa4AK,NW-INT-RNM-NMNM,New Maintenance,,4204,4204,,Won,New
Standard,0QLWC000003GXqM4AW,SM-SYM-RNM-SYSTNE,New Maintenance,,3926,3926,,Won,New
Standard,0QLWC000003GXqO4AW,SM-SYM-RNM-SYSTNE,New Maintenance,,3926,3926,,Won,New
Standard,0QLWC000003Gxrj4AC,GOA-GAM-RNM-GANM,New Maintenance,,1838,1838,,Won,New
Standard,0QLWC000003Gxrl4AC,GOA-GAM-RNM-GANM,New Maintenance,,1838,1838,,Won,New
Standard,0QLWC000003Gxrn4AC,GOA-GAM-RNM-GANM,New Maintenance,,1838,1838,,Won,New
Standard,0QLWC000003Gxrp4AC,GOA-GAM-RNM-GANM,New Maintenance,,1838,1838,,Won,New
Standard,0QLWC000003Gxrr4AC,GOA-GAM-RNM-GANM,New Maintenance,,1838,1838,,Won,New
Standard,0QLWC000003Gxrt4AC,GOA-GAM-RNM-GANM,New Maintenance,,1838,1838,,Won,New
Standard,0QLWC000003GxUz4AK,CS-CLP-RRM-CYBERE,Renewal Maintenance,,3562.39,3562.39,,Won,New
Standard,0QLWC000003Gxvf4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvg4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvh4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvi4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvj4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvk4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvl4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvm4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.58,555.58,,Won,New
Standard,0QLWC000003Gxvn4AC,CS-CLP-RRM-CYBERE,Renewal Maintenance,,555.55,555.55,,Won,New
Standard,0QLWC000003GXYw4AO,CS-CLP-RNM-CYBENE,New Maintenance,,800,800,,Won,New
Standard,0QLWC000003Gy0P4AS,CS-CLP-RNM-CYBENE,New Maintenance,,3451,3451,,Won,New
Standard,0QLWC000003GY0q4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY0r4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY0y4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY0z4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY164AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY174AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1B4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1C4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1d4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1i4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1I4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1L4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1m4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1o4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1Q4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1t4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1w4AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1W4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY1Y4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY224AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY264AG,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY2A4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY2E4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY2I4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY2M4AW,DM-DML-RNM-DOC,New Maintenance,,357,357,,Won,New
Standard,0QLWC000003GY6a4AG,GOA-GAM-RNM-GANM,New Maintenance,,5870,5870,,Won,New
Standard,0QLWC000003GY6X4AW,GOA-GAM-RNM-GANM,New Maintenance,,5870,5870,,Won,New
Standard,0QLWC000003Gy724AC,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,205306.77,205306.77,,Won,New
Standard,0QLWC000003Gy734AC,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,236461.02,236461.02,,Won,New
Standard,0QLWC000003Gy754AC,SM-SYM-RNM-SYSTNE,New Maintenance,,45196.5,45196.5,,Won,New
Standard,0QLWC000003Gy764AC,SM-SYM-RNM-SYSTNE,New Maintenance,,24290.63,24290.63,,Won,New
Standard,0QLWC000003Gy774AC,SM-SYM-RNM-SYSTNE,New Maintenance,,50373.18,50373.18,,Won,New
Standard,0QLWC000003Gy784AC,SM-SYM-RNM-SYSTNE,New Maintenance,,46192,46192,,Won,New
Standard,0QLWC000003Gy794AC,SM-SYM-RNM-SYSTNE,New Maintenance,,33051.18,33051.18,,Won,New
Standard,0QLWC000003GY7a4AG,GOA-GAM-RNM-GANM,New Maintenance,,462,462,,Won,New
Standard,0QLWC000003Gy7B4AS,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,214640.28,214640.28,,Won,New
Standard,0QLWC000003GY7c4AG,GOA-GAM-RNM-GANM,New Maintenance,,462,462,,Won,New
Standard,0QLWC000003Gy7C4AS,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,118875.84,118875.84,,Won,New
Standard,0QLWC000003Gy7E4AS,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gy7F4AS,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,0,0,,Won,New
Standard,0QLWC000003Gy7K4AS,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,180030.63,180030.63,,Won,New
Standard,0QLWC000003Gv8Q4AS,GOA-GAM-RNM-GANM,New Maintenance,,962.5,962.5,,Won,New
Standard,0QLWC000003GV9a4AG,GOA-GAM-RNM-GANM,New Maintenance,,600,600,,Won,New
Standard,0QLWC000003GV9e4AG,GOA-GAM-RNM-GANM,New Maintenance,,300,300,,Won,New
Standard,0QLWC000003GV9f4AG,GOA-GAM-RNM-GANM,New Maintenance,,1575,1575,,Won,New
Standard,0QLWC000003GV9g4AG,GOA-GAM-RNM-GANM,New Maintenance,,3150,3150,,Won,New
Standard,0QLWC000003GV9w4AG,GOA-GAM-RNM-GANM,New Maintenance,,600,600,,Won,New
Standard,0QLWC000003GVA04AO,GOA-GAM-RNM-GANM,New Maintenance,,300,300,,Won,New
Standard,0QLWC000003GVA14AO,GOA-GAM-RNM-GANM,New Maintenance,,3150,3150,,Won,New
Standard,0QLWC000003GVA34AO,GOA-GAM-RNM-GANM,New Maintenance,,300,300,,Won,New
Standard,0QLWC000003GVA44AO,GOA-GAM-RNM-GANM,New Maintenance,,1575,1575,,Won,New
Standard,0QLWC000003GVA64AO,GOA-GAM-RNM-GANM,New Maintenance,,1575,1575,,Won,New
Standard,0QLWC000003GVbe4AG,CS-CLP-RNM-CYBENE,New Maintenance,,2079,2079,,Won,New
Standard,0QLWC000003GVbf4AG,CS-CLP-RNM-CYBENE,New Maintenance,,2079,2079,,Won,New
Standard,0QLWC000003GvBt4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GvBv4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,769.71,769.71,,Won,New
Standard,0QLWC000003GvBw4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,7614.29,7614.29,,Won,New
Standard,0QLWC000003GvBx4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GvBy4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GvBz4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,14161.41,14161.41,,Won,New
Standard,0QLWC000003GvC24AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,744.83,744.83,,Won,New
Standard,0QLWC000003GvC34AK,GOA-GAM-RRM-GARM,Renewal Maintenance,,203.08,203.08,,Won,New
Standard,0QLWC000003GvC44AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,7614.29,7614.29,,Won,New
Standard,0QLWC000003GvC74AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,3331.29,3331.29,,Won,New
Standard,0QLWC000003GvC94AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,7614.29,7614.29,,Won,New
Standard,0QLWC000003GvCa4AK,DM-DML-RRM-DOMA,Renewal Maintenance,,4061.75,4061.75,,Won,New
Standard,0QLWC000003GvCC4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,80.84,80.84,,Won,New
Standard,0QLWC000003GvCD4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,3331.29,3331.29,,Won,New
Standard,0QLWC000003GvCd4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvCf4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvCG4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,3331.29,3331.29,,Won,New
Standard,0QLWC000003GvCg4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,82.55,82.55,,Won,New
Standard,0QLWC000003GvCH4A0,GOA-GAM-RRM-GARM,Renewal Maintenance,,203.08,203.08,,Won,New
Standard,0QLWC000003GvCh4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,2438.08,2438.08,,Won,New
Standard,0QLWC000003GvCI4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,673.59,673.59,,Won,New
Standard,0QLWC000003GvCj4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,23055.15,23055.15,,Won,New
Standard,0QLWC000003GvCK4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,673.59,673.59,,Won,New
Standard,0QLWC000003GvCL4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvCm4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,49288.5,49288.5,,Won,New
Standard,0QLWC000003GvCO4A0,GOA-GAM-RRM-GARM,Renewal Maintenance,,16014.9,16014.9,,Won,New
Standard,0QLWC000003GvCo4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvcP4AS,IGA-AAS-RNM-CINM,New Maintenance,,6500,6500,,Won,New
Standard,0QLWC000003GvCR4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,245.91,245.91,,Won,New
Standard,0QLWC000003GvCr4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,23055.15,23055.15,,Won,New
Standard,0QLWC000003GvCs4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvCT4A0,GOA-GAM-RRM-GARM,Renewal Maintenance,,16014.9,16014.9,,Won,New
Standard,0QLWC000003GvCU4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvCu4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,3352.81,3352.81,,Won,New
Standard,0QLWC000003GvCV4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,2629.5,2629.5,,Won,New
Standard,0QLWC000003GvCv4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.35,2502.35,,Won,New
Standard,0QLWC000003GvCW4A0,GOA-GAM-RRM-GARM,Renewal Maintenance,,16014.9,16014.9,,Won,New
Standard,0QLWC000003GvCX4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvCY4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,522.64,522.64,,Won,New
Standard,0QLWC000003GvCZ4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.29,2502.29,,Won,New
Standard,0QLWC000003GvD04AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,3352.81,3352.81,,Won,New
Standard,0QLWC000003GvD24AK,GOA-GAM-RRM-GARM,Renewal Maintenance,,203.08,203.08,,Won,New
Standard,0QLWC000003GvD54AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,3352.81,3352.81,,Won,New
Standard,0QLWC000003GvD74AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvDa4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,144.47,144.47,,Won,New
Standard,0QLWC000003GvDC4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,1513.25,1513.25,,Won,New
Standard,0QLWC000003GvDc4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,108.32,108.32,,Won,New
Standard,0QLWC000003GvDE4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,96.03,384.12,,Won,New
Standard,0QLWC000003GvDe4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,141.65,141.65,,Won,New
Standard,0QLWC000003GvDf4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.35,2502.35,,Won,New
Standard,0QLWC000003GvDG4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvDh4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,108.32,108.32,,Won,New
Standard,0QLWC000003GvDi4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,314.05,314.05,,Won,New
Standard,0QLWC000003GvDJ4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,2377.63,2377.63,,Won,New
Standard,0QLWC000003GvDL4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,19.31,77.24,,Won,New
Standard,0QLWC000003GvDl4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,216.64,216.64,,Won,New
Standard,0QLWC000003GvDN4A0,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,262.59,262.59,,Won,New
Standard,0QLWC000003GvDn4AK,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,108.32,108.32,,Won,New
Standard,0QLWC000003GvDP4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.29,2502.29,,Won,New
Standard,0QLWC000003GvDp4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,159.77,159.77,,Won,New
Standard,0QLWC000003GvDQ4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2086.08,2086.08,,Won,New
Standard,0QLWC000003GvDr4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,2438.08,2438.08,,Won,New
Standard,0QLWC000003GvDS4A0,BI-SQ-RRM-BUSIIR,Renewal Maintenance,,2502.35,2502.35,,Won,New
Standard,0QLWC000003GvDt4AK,SM-SYM-RRM-SYSTRE,Renewal Maintenance,,20210.53,20210.53,,Won,New
