Allow_Regional_Pricing__c,AvailabilityDate,BasedOnId,BillingPolicyId,CPW_Max__c,CPW_Min__c,CanUseQuantitySchedule,CanUseRevenueSchedule,ConfigureDuringSale,CurrencyIsoCode,CustomDecompositionScope,Custom_Product_Name__c,DecompositionScope,Description,DiscontinuedDate,DisplayUrl,EndOfLifeDate,Excluded_Feature_Codes__c,ExternalDataSourceId,ExternalId,External_ID__c,Family,Final_SKU_Name_License_Type__c,Finance_Business_Unit__c,Fortra_Product_Type__c,FulfillmentQtyCalcMethod,GearsetExternalId__c,Hardware_ID__c,Has_Attribute_Pricing__c,HelpText,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Legacy_Brand_Name__c,Legacy_ProductId__c,Legacy_Product_Number__c,License_Type__c,Name,NumberOfQuantityInstallments,NumberOfRevenueInstallments,Parent_Category_Name__c,Power_Split_Type__c,Practice__c,Primary_Catalog_Name__c,Primary_Category_Name__c,Processor_Min__c,ProductCode,ProductType__c,Product_Descriptions__c,Product_Lifecycle_Stage__c,Product_Selling_Model_Type__c,Project_Template__c,QuantityInstallmentPeriod,QuantityScheduleType,QuantityUnitOfMeasure,RecordTypeId,Required_Feature_Codes__c,Rev_Category_Name__c,Rev_Category__c,Rev_Schedule__c,RevenueInstallmentPeriod,RevenueScheduleType,Revenue_Recognition_Schedule_Template__c,Revenue_Treatment__c,Solution_Category__c,Solution_Group__c,Solution__c,StockKeepingUnit,TaxPolicyId,Type,UnitOfMeasureId,Unit__c,UsageModelType,Workday_Sales_Item_ID__c,c2g__CODAAllowDeleteInUse__c,c2g__CODAExternalId__c,c2g__CODAIncludeInIncomeSchedule__c,c2g__CODAIncomeSchedule__c,c2g__CODAInputTaxCode__c,c2g__CODAPurchaseAnalysisAccount__c,c2g__CODASalesRevenueAccount__c,c2g__CODASalesTaxRule__c,c2g__CODASalesTaxStatus__c,c2g__CODATaxCode__c,c2g__CODAUnitOfWork__c,c2g__Email__c,c2g__PlaceOfSupply__c,c2g__ReverseCharge__c,fferpcore__SalesTaxStatus__c,fferpcore__TaxCode__c,pse__Forecast_Curve__c,pse__IsServicesProduct__c,pse__ServicesCreditValue__c
True,2026-01-10T17:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,AIC Training,,Services | AIC Automation Associate Training,,,,,,,,Training,AIC Training - Services,BU55,Training,,DAY021DD00000CWt10,False,False,,True,True,False,AutoMate,C9CC4A7D-3C11-EE11-8F6D-6045BDD9CA46,AM01923,Services,AIC Training,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AICTRA,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,,,,,False,False,Allowed,USD,,Automate Migration Services,OrderLineItem,Services,,,,,,,,Services,Automate Migration Services - Services,BU55,Services,,TAYO41DD00000CWt10,False,False,,True,True,False,AutoMate,A3F9007D-3C11-EE11-8F6D-6045BDD9C62D,AM01939,Services,Automate Migration Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AMS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Automate Online Services,OrderLineItem,Days Full Day | Services | Online Services - Full Day,,,,,,,,Services,Automate Online Services - Services,BU55,Services,,TAYT41DD00000CWt10,False,False,,True,True,False,AutoMate,DE24B877-7F5D-E611-80DA-0050569F6BB1,AM01906,Services,Automate Online Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AOS,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate On-site Services,OrderLineItem,Services | Full Day,,,,,,,,Services,Automate On-site Services - Services,BU55,Services,,TAYS41DD00000CWt10,False,False,,True,True,False,AutoMate,E024B877-7F5D-E611-80DA-0050569F6BB1,AM01907,Services,Automate On-site Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AOSSS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Online Training,,Services | Automate Desktop,,,,,,,,Training,Automate Online Training - Services,BU55,Training,,TAYU41DD00000CWt10,False,False,,True,True,False,AutoMate,"8E24B877-7F5D-E611-80DA-0050569F6BB1, 9024B877-7F5D-E611-80DA-0050569F6BB1","AM01950, AM01951",Services,Automate Online Training,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AOT,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Plus Certification,,Services | Private ILT - Up to 5 Attendees,,,,,,,,Training,Automate Plus Certification - Services,BU55,Training,,DAYe41DD00000CWt10,False,False,,True,True,False,AutoMate,"C0A7CE6C-D4C6-EF11-B8E8-7C1E520AFD2F, 954E4C6F-D4C6-EF11-B8E8-000D3A1920F9, 7AA098B6-18C5-E911-80FF-0050569F6BB1, 7E4E4C6F-D4C6-EF11-B8E8-000D3A1920F9","AM01948, AM01949, AM01965, AM01995",Services,Automate Plus Certification,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-APC,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Plus Developer Training,,Services | Private ILT - Extra Student,,,,,,,,Training,Automate Plus Developer Training - Services,BU55,Training,,DAYf41DD00000CWt10,False,False,,True,True,False,AutoMate,"8E4E4C6F-D4C6-EF11-B8E8-000D3A1920F9, 964E4C6F-D4C6-EF11-B8E8-000D3A1920F9, D4A7CE6C-D4C6-EF11-B8E8-7C1E520AFD2F","AM01990, AM01991, AM01992",Services,Automate Plus Developer Training,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-APDT,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Plus Fundamentals Training,,Services | Private ILT - Up to 5 Attendees,,,,,,,,Training,Automate Plus Fundamentals Training - Services,BU55,Training,,DAYg41DD00000CWt10,False,False,,True,True,False,AutoMate,"A2F9007D-3C11-EE11-8F6D-6045BDD9C62D, 854E4C6F-D4C6-EF11-B8E8-000D3A1920F9, 93A7CE6C-D4C6-EF11-B8E8-7C1E520AFD2F","AM01937, AM01993, AM01994",Services,Automate Plus Fundamentals Training,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-APFT,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Resident Engineer,OrderLineItem,Services | Basic,,,,,,,,Services,Automate Resident Engineer - Services,BU55,Services,,DAYs41DD00000CWt10,False,False,,True,True,False,AutoMate,"BCCC4A7D-3C11-EE11-8F6D-6045BDD9CA46, 8E90CC7F-3C11-EE11-8F6D-6045BDEC3050, 8690CC7F-3C11-EE11-8F6D-6045BDEC3050","AM01940, AM01941, AM01942",Services,Automate Resident Engineer,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-ARE,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,,,,,False,False,Allowed,USD,,Automation Audit,OrderLineItem,Services,,,,,,,,Services,Automation Audit - Services,BU55,Services,,DAY451DD00000CWt10,False,False,,True,True,False,AutoMate,A024B877-7F5D-E611-80DA-0050569F6BB1,AM01959,Services,Automation Audit,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AUAU,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11BaZ000008qwn5UAA,,,,False,False,Allowed,USD,,Automate Hourly Services,OrderLineItem,Per Hour  | Services,,,,,,,,Services,Automate Hourly Services - Services,BU55,Services,,TAYF41DD00000CWt10,False,False,,True,True,False,AutoMate,DA24B877-7F5D-E611-80DA-0050569F6BB1,AM01904,Services,Automate Hourly Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AUHO,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate POC Services,OrderLineItem,Services | Proof of Concept Discovery,,,,,,,,Services,Automate POC Services - Services,BU55,Services,,DAYh41DD00000CWt10,False,False,,True,True,False,AutoMate,A9741E78-DA39-E911-80F8-0050569F6BB1,AM01915,Services,Automate POC Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AUPO,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Upgrade Services,OrderLineItem,Services | Automate Upgrade (Desktop to Plus),,,,,,,,Services,Automate Upgrade Services - Services,BU55,Services,,DAY251DD00000CWt10,False,False,,True,True,False,AutoMate,"BACC4A7D-3C11-EE11-8F6D-6045BDD9CA46, 9FF9007D-3C11-EE11-8F6D-6045BDD9C62D","AM01943, AM01944",Services,Automate Upgrade Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-AUUP,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T15:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Build-A-Bot Workshop,,Services | Build-A-Bot Workshop,,,,,,,,Training,Build-A-Bot Workshop - Services,BU55,Training,,TAYL51DD00000CWt10,False,False,,True,True,False,AutoMate,AEFE2C83-3C11-EE11-8F6D-6045BDD9C133,AM01931,Services,Build-A-Bot Workshop,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRST-BABWS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T17:00:00.000+0000,,,,,False,False,Allowed,USD,,AIC Quickstart Services,OrderLineItem,Services,,,,,,,,Services,AIC Quickstart Services - Services,BU55,Services,,DAYy11DD00000CWt10,False,False,,True,True,False,AutoMate,C6FE0B3D-690F-EE11-8F6D-6045BDD9C2E1,AM01922,Services,AIC Quickstart Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRSU-AICQUI,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Automate Quickstart Services,OrderLineItem,Services | Automate Desktop Quickstart,,,,,,,,Services,Automate Quickstart Services - Services,BU55,Services,,DAYq41DD00000CWt10,False,False,,True,True,False,AutoMate,"E62D873B-690F-EE11-8F6D-6045BDD9C62D, F32D6435-690F-EE11-8F6D-6045BDD9C133","AM01920, AM01921",Services,Automate Quickstart Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRSU-AQS,Services,,,One Time,,,,1 Each,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11BaZ000008qwn5UAA,,,,False,False,Allowed,USD,,Automate Remote Services,OrderLineItem,Per Hour  | Services,,,,,,,,Services,Automate Remote Services - Services,BU55,Services,,DAYr41DD00000CWt10,False,False,,True,True,False,AutoMate,171839E2-CF38-EB11-8111-0050569F6BB1,AM01919,Services,Automate Remote Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-NRSU-AURE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Set Up,RC_45001,Pre Pay Service,,,As Delivered,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T18:00:00.000+0000,11Bct0000051QpKEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,AIC Expert Services,OrderLineItem,Services | Basic,,,,,,,,Services,AIC Expert Services - Services,BU55,Services,,DAYx11DD00000CWt10,False,False,,True,True,False,AutoMate,"5C53D2F8-9D12-EE11-8F6E-6045BDF05170, 185705F7-9D12-EE11-8F6E-6045BDEC3050, 0A5705F7-9D12-EE11-8F6E-6045BDEC3050","AM01924, AM01925, AM01926",Services,AIC Expert Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-RSP-AICEXP,Services,,,Term Based - Annual,,,,1 Each,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T16:00:00.000+0000,11Bct0000051QpKEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,Automate Expert Services,OrderLineItem,Services | Basic,,,,,,,,Services,Automate Expert Services - Services,BU55,Services,,DAY841DD00000CWt10,False,False,,True,True,False,AutoMate,"BB31C3D6-9E12-EE11-8F6D-6045BDD9CA46, 2034A5D5-9E12-EE11-8F6E-6045BDD9C62D, 6B9E9DD5-9E12-EE11-8F6E-6045BDEC3050","AM01933, AM01934, AM01935",Services,Automate Expert Services,,,Robotic Process Automation,Order Line Only,aAuct000000Fme5CAC,Tech,Automate,,RPA-AUT-RSP-AUEX,Services,,,Term Based - Annual,,,,1 Each,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Robotic Process Automation,RPA+,Automate,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T15:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Tango Travel Expense,,Services | Billed as Incurred,,,,,,,,Services,Tango Travel Expense - Services,BU53,Services,,TAYUm1DD00000CWt10,False,False,,True,True,False,Tango04,"822AAA86-A17B-E711-80E5-0050569F6BB1, 7105C699-B9FB-ED11-8849-6045BDF05170","TN01909, TN01911",Services,Tango Travel Expense,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Data Monitor,,SM-DM-NRSE-TTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Systems Management,Power,Data Monitor,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T15:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Tango Services,,Services | Service Expense,,,,,,,,Services,Tango Services - Services,BU53,Services,,TAYTm1DD00000CWt10,False,False,,True,True,False,Tango04,"DFE13698-06B7-E611-80DD-0050569F6BB1, 782AAA86-A17B-E711-80E5-0050569F6BB1, 7C2AAA86-A17B-E711-80E5-0050569F6BB1, 7E2AAA86-A17B-E711-80E5-0050569F6BB1","TG01909, TN01904, TN01906, TN01907",Services,Tango Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Data Monitor,,SM-DM-NRST-TANGOS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,License,,,As Delivered,Deferred,Systems Management,Power,Data Monitor,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Halcyon Travel Expense,OrderLineItem,Services | Billed as Incurred,,,,,,,,Services,Halcyon Travel Expense - Services,BU53,Services,,1AYYP1DD00000CWt10,False,False,,True,True,False,Halcyon,"742BA253-DD58-E611-80DA-0050569F6BB1, 7644F182-B9FB-ED11-8849-6045BDF05170","HC01909, HC01911",Services,Halcyon Travel Expense,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Halcyon Exit Point Manager,,SM-HEP-NRSE-HTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Systems Management,Power,Halcyon Exit Point Manager,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Halcyon Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,Halcyon Services - Services,BU53,Services,,1AYWP1DD00000CWt10,False,False,,True,True,False,Halcyon,"6A2BA253-DD58-E611-80DA-0050569F6BB1, 6C2BA253-DD58-E611-80DA-0050569F6BB1, 6E2BA253-DD58-E611-80DA-0050569F6BB1, 702BA253-DD58-E611-80DA-0050569F6BB1, 722BA253-DD58-E611-80DA-0050569F6BB1","HC01904, HC01905, HC01906, HC01907, HC01908",Services,Halcyon Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Halcyon Exit Point Manager,,SM-HEP-NRST-HALCYO,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Halcyon Exit Point Manager,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T03:00:00.000+0000,11Bct0000051QpNEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,Halcyon Recuring Services,OrderLineItem,Per Hour  | Services | Hourly - Recurring,,,,,,,,Services,Halcyon Recuring Services - Services,BU53,Services,,1AYXP1DD00000CWt10,False,False,,True,True,False,Halcyon,9725CE07-9E16-EF11-9F89-6045BDEC519D,HC01912,Services,Halcyon Recuring Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Halcyon Exit Point Manager,,SM-HEP-RSP-HLRS,Services,,,Term Based - Annual,,,,Quantity,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Systems Management,Power,Halcyon Exit Point Manager,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T15:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Capacity Planning with Performance Navigator Services,OrderLineItem,Services | Partner Reporting Review,,,,,,,,Services,Capacity Planning with Performance Navigator Services - Services,BU53,Services,,DAYi51DD00000CWt10,False,False,,True,True,False,Robot,"F68A5F24-ACF1-E811-80F5-0050569F6BB1, 0E51126B-15A1-EA11-810B-0050569F6BB1","MP00090, MP00091",Services,Capacity Planning with Performance Navigator Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Performance Navigator,,SM-PN-NRST-CPWPNS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Performance Navigator,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T01:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,MPG Capacity Planning with Performance Navigator,OrderLineItem,Services | Standard,,,,,,,,Services,MPG Capacity Planning with Performance Navigator - Services,BU53,Services,,LAYaR1DD00000CWt10,False,False,,True,True,False,Robot,"B0D7C73D-43CE-E811-80F3-0050569F6BB1, B2D7C73D-43CE-E811-80F3-0050569F6BB1","MP01912, MP01913",Services,MPG Capacity Planning with Performance Navigator,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Performance Navigator,,SM-PN-NRST-MPGC,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Performance Navigator,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T19:00:00.000+0000,11Bct0000051QpNEAU,,,,False,False,Allowed,USD,,Robot (MPG) Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,Robot (MPG) Services - Services,BU53,Services,,1AYJY1DD00000CWt10,False,False,,True,True,False,Robot,A0D7C73D-43CE-E811-80F3-0050569F6BB1,MP01904,Services,Robot (MPG) Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Performance Navigator,,SM-PN-NRST-RMS,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Performance Navigator,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T19:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,Robot Training,,Services | MPG Certification Test,,,,,,,,Training,Robot Training - Services,BU53,Training,,LAYiZ1DD00000CWt10,False,False,,True,True,False,Robot,36D6848E-44CE-E811-80F3-0050569F6BB1,MP01910,Services,Robot Training,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Performance Navigator,,SM-PN-NRST-ROBOTT,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Performance Navigator,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-09T19:00:00.000+0000,11Bct0000051QpNEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,Robot (MPG) Recurring Services,OrderLineItem,Per Hour  | Services | Hourly - Recurring,,,,,,,,Services,Robot (MPG) Recurring Services - Services,BU53,Services,,1AYKY1DD00000CWt10,False,False,,True,True,False,Robot,9B25CE07-9E16-EF11-9F89-6045BDEC519D,MP01919,Services,Robot (MPG) Recurring Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Performance Navigator,,SM-PN-RSP-RMPGRS,Services,,,Term Based - Annual,,,,Quantity,,,Recurring Services Sales - Recurring Professional Services,RC_45004,Recurring Service,,,Spread Even,Deferred,Systems Management,Power,Performance Navigator,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
True,2026-01-10T15:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,CCSS Training,,Services | Certification Exam,,,,,,,,Training,CCSS Training - Services,BU53,Training,,TAYX61DD00000CWt10,False,False,,True,True,False,CCSS,A5B8DA98-5A5E-E611-80DA-0050569F6BB1,CC03000,Services,CCSS Training,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,QMessageMonitor,,SM-QMM-NROR-CCSSTR,Services,,,One Time,,,,Quantity,,,Non-Recurring Other Revenue Sales - Other,RC_46000,License,,,Upfront,Invoice,Systems Management,Power,QMessageMonitor,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
