Allow_Regional_Pricing__c,AvailabilityDate,BasedOnId,BillingPolicyId,CPW_Max__c,CPW_Min__c,CanUseQuantitySchedule,CanUseRevenueSchedule,ConfigureDuringSale,CurrencyIsoCode,CustomDecompositionScope,Custom_Product_Name__c,DecompositionScope,Description,DiscontinuedDate,DisplayUrl,EndOfLifeDate,Excluded_Feature_Codes__c,ExternalDataSourceId,ExternalId,External_ID__c,Family,Final_SKU_Name_License_Type__c,Finance_Business_Unit__c,Fortra_Product_Type__c,FulfillmentQtyCalcMethod,GearsetExternalId__c,Hardware_ID__c,Has_Attribute_Pricing__c,HelpText,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Legacy_Brand_Name__c,Legacy_ProductId__c,Legacy_Product_Number__c,License_Type__c,Name,NumberOfQuantityInstallments,NumberOfRevenueInstallments,Parent_Category_Name__c,Power_Split_Type__c,Practice__c,Primary_Catalog_Name__c,Primary_Category_Name__c,Processor_Min__c,ProductCode,ProductType__c,Product_Descriptions__c,Product_Lifecycle_Stage__c,Product_Selling_Model_Type__c,Project_Template__c,QuantityInstallmentPeriod,QuantityScheduleType,QuantityUnitOfMeasure,RecordTypeId,Required_Feature_Codes__c,Rev_Category_Name__c,Rev_Category__c,Rev_Schedule__c,RevenueInstallmentPeriod,RevenueScheduleType,Revenue_Recognition_Schedule_Template__c,Revenue_Treatment__c,Solution_Category__c,Solution_Group__c,Solution__c,StockKeepingUnit,TaxPolicyId,Type,UnitOfMeasureId,Unit__c,UsageModelType,Workday_Sales_Item_ID__c,c2g__CODAAllowDeleteInUse__c,c2g__CODAExternalId__c,c2g__CODAIncludeInIncomeSchedule__c,c2g__CODAIncomeSchedule__c,c2g__CODAInputTaxCode__c,c2g__CODAPurchaseAnalysisAccount__c,c2g__CODASalesRevenueAccount__c,c2g__CODASalesTaxRule__c,c2g__CODASalesTaxStatus__c,c2g__CODATaxCode__c,c2g__CODAUnitOfWork__c,c2g__Email__c,c2g__PlaceOfSupply__c,c2g__ReverseCharge__c,fferpcore__SalesTaxStatus__c,fferpcore__TaxCode__c,pse__Forecast_Curve__c,pse__IsServicesProduct__c,pse__ServicesCreditValue__c
False,,,,,,False,False,,USD,,,,"Technical fulfillment product for BUNDLE - Message, Monitor, Remote Control",,,,,,,,Perpetual,,BU53,Perpetual,,XAYOmDCF00000CWt10,False,False,,True,True,False,CCSS,,,,"BUNDLE - Message, Monitor, Remote Control (Technical)",,,,Order Line Only,,,,,SM-SMB-NRPS-BMMP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Bundle,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,"Technical fulfillment product for BUNDLE - Message, Monitor, Remote Control",,,,,,,,New Maintenance,,BU53,New Maintenance,,XAYNmDCF00000CWt10,False,False,,True,True,False,CCSS,,,,"BUNDLE - Message, Monitor, Remote Control (Technical)-NewMaintenance",,,,Order Line Only,,,,,SM-SMB-RNM-BUNDLE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Systems Management,Power,Systems Management Bundle,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,"Technical fulfillment product for BUNDLE - Message, Monitor, Remote Control",,,,,,,,Renewal Maintenance,,BU53,Renewal Maintenance,,XAYPmDCF00000CWt10,False,False,,True,True,False,CCSS,,,,"BUNDLE - Message, Monitor, Remote Control (Technical)-RenewalMaintenance",,,,Order Line Only,,,,,SM-SMB-RRM-BMMM-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring Renew Maintenance,RC_43000,,,,,,Systems Management,Power,Systems Management Bundle,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,"Technical fulfillment product for BUNDLE - Message, Monitor, Remote Control",,,,,,,,Subscription,,BU53,Subscription,,XAYQmDCF00000CWt10,False,False,,True,True,False,CCSS,,,,"BUNDLE - Message, Monitor, Remote Control (Technical)",,,,Order Line Only,,,,,SM-SMB-RSS-BMMS-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring Sales - Software Subscriptions,RC_41202,,,,,,Systems Management,Power,Systems Management Bundle,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for A la Carte Menu and Security System,,,,,,,,Perpetual,,BU53,Perpetual,,HAYy1GCF00000CWt10,False,False,,True,True,False,Robot,,,,A la Carte Menu and Security System (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-ALCMPE-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Document Management System,,,,,,,,Perpetual,,BU53,Perpetual,,PAY4DGCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Document Management System (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-DOSP-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for GSM TC35 Terminal Ph,,,,,,,,Perpetual,,BU53,Perpetual,,HAY11DCF00000CWt10,False,False,,True,True,False,Halcyon,,,,GSM TC35 Terminal Ph (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-GSMTC3-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for GSM TC65 Terminal Ph,,,,,,,,Perpetual,,BU53,Perpetual,,HAY41DCF00000CWt10,False,False,,True,True,False,Halcyon,,,,GSM TC65 Terminal Ph (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-GSMTCP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,"Technical fulfillment product for HMM, HEP, HPM",,,,,,,,Perpetual,,BU53,Perpetual,,XAYI1DCF00000CWt10,False,False,,True,True,False,Halcyon,,,,"HMM, HEP, HPM (Technical)",,,,Order Line Only,,,,,SM-SYM-NRPS-HHHPER-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Message Communicator,,,,,,,,Perpetual,,BU53,Perpetual,,5AYYSKCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Message Communicator (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-MECP-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Message Manager,,,,,,,,Perpetual,,BU53,Perpetual,,PAYcSKCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Message Manager (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-MMP-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Nport 5110-UK,,,,,,,,Perpetual,,BU53,Perpetual,,5AYOSKCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Nport 5110-UK (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-N5UPER-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Performance Monitor,,,,,,,,Perpetual,,BU53,Perpetual,,XAYPyLCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Performance Monitor (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-PMP-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Robot Services,,,,,,,,Perpetual,,BU53,Perpetual,,HAY68JCF00000CWt10,False,False,,True,True,False,Robot,,,,Robot Services (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-ROBSER-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Robot Client,,,,,,,,Perpetual,,BU53,Perpetual,,HAYz7JCF00000CWt10,False,False,,True,True,False,Robot,,,,Robot Client (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-ROCL-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Robot Trapper,,,,,,,,Perpetual,,BU53,Perpetual,,HAY98JCF00000CWt10,False,False,,True,True,False,Robot,,,,Robot Trapper (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-ROTP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Restricted Tasks Manager,,,,,,,,Perpetual,,BU53,Perpetual,,HAYv7JCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Restricted Tasks Manager (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-RTMPER-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Robot UPS,,,,,,,,Perpetual,,BU53,Perpetual,,XAYD8JCF00000CWt10,False,False,,True,True,False,Robot,,,,Robot UPS (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-RUP-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Security,,,,,,,,Perpetual,,BU53,Perpetual,,XAYJ8JCF00000CWt10,False,False,,True,True,False,Robot,,,,Security (Technical),,,,Order Line Only,,,,,SM-SYM-NRPS-SEPE-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Non-Recurring Perpetual Sales - Software,RC_41000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-10T15:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Bytware Travel Expense,OrderLineItem,Services | Billed as Incurred,,,,,,,,Services,Bytware Travel Expense - Services,BU53,Services,,TAYV51DD00000CWt10,False,False,,True,True,False,Bytware,"E16B016D-D958-E611-80DA-0050569F6BB1, B0E8A786-B9FB-ED11-8849-6045BDEC3050","BW01909, BW01911",Services,Bytware Travel Expense,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRSE-BYTWTR,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Bytware Travel Expense,,,,,,,,Services,,BU53,Services,,5AYRCGCF00000CWt10,False,False,,True,True,False,Bytware,,,,Bytware Travel Expense (Technical),,,,Order Line Only,,,,,SM-SYM-NRSE-BYTWTR-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-10T15:00:00.000+0000,11Bct0000051QpKEAU,,,,False,False,Allowed,USD,,CCSS Travel Expense,OrderLineItem,Services | Billed as Incurred,,,,,,,,Services,CCSS Travel Expense - Services,BU53,Services,,TAYY61DD00000CWt10,False,False,,True,True,False,CCSS,"057516CF-D958-E611-80DA-0050569F6BB1, B5E8A786-B9FB-ED11-8849-6045BDEC3050","CC01909, CC01911",Services,CCSS Travel Expense,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRSE-CCSSTE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for CCSS Travel Expense,,,,,,,,Services,,BU53,Services,,5AYXCGCF00000CWt10,False,False,,True,True,False,CCSS,,,,CCSS Travel Expense (Technical),,,,Order Line Only,,,,,SM-SYM-NRSE-CCSSTE-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T21:00:00.000+0000,,,,,False,False,Allowed,USD,,PowertechX Services Expense,OrderLineItem,Services,,,,,,,,Services,PowertechX Services Expense - Services,BU53,Services,,TAYYc1DD00000CWt10,False,False,,True,True,False,PowertechX,90F31263-9B57-E811-80EB-0050569F6BB1,PT11909,Services,PowertechX Services Expense,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRSE-PXSEXP,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for PowertechX Services Expense,,,,,,,,Services,,BU53,Services,,XAYF8JCF00000CWt10,False,False,,True,True,False,PowertechX,,,,PowertechX Services Expense (Technical),,,,Order Line Only,,,,,SM-SYM-NRSE-PXSEXP-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T19:00:00.000+0000,11Bct0000051Qq7EAE,,,,False,False,Allowed,USD,,Robot Services Expense,OrderLineItem,Services | Expense | Expense,,,,,,,,Services,Robot Services Expense - Services,BU53,Services,,LAYaZ1DD00000CWt10,False,False,,True,True,False,Robot,"C63CAEDA-B617-E611-80D6-0050569F6BB1, AAD7C73D-43CE-E811-80F3-0050569F6BB1","RB01909, MP01909",Services,Robot Services Expense,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRSE-RSERVI,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,License,,,Expense Reimbursement,Invoice,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Robot Services Expense,,,,,,,,Services,,BU53,Services,,HAY48JCF00000CWt10,False,False,,True,True,False,Robot,,,,Robot Services Expense (Technical),,,,Order Line Only,,,,,SM-SYM-NRSE-RSERVI-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Services Expense Reimbursements,RC_45002,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-10T15:00:00.000+0000,11BaZ000008qwn5UAA,,,,False,False,Allowed,USD,,Business Continuity Architecture Consulting,OrderLineItem,Per Hour  | Services,,,,,,,,Services,Business Continuity Architecture Consulting - Services,BU53,Services,,TAYR51DD00000CWt10,False,False,,True,True,False,Robot,60E44749-8223-E711-80E3-0050569F6BB1,RB05001,Services,Business Continuity Architecture Consulting,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRST-BUSICA,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Business Continuity Architecture Consulting,,,,,,,,Services,,BU53,Services,,XAYRmDCF00000CWt10,False,False,,True,True,False,Robot,,,,Business Continuity Architecture Consulting (Technical),,,,Order Line Only,,,,,SM-SYM-NRST-BUSICA-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Training,RC_45000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-10T15:00:00.000+0000,11Bct0000051QpOEAU,,,,False,False,Allowed,USD,,Bytware Services,OrderLineItem,Per Hour  | Services | Hourly,,,,,,,,Services,Bytware Services - Services,BU53,Services,,TAYU51DD00000CWt10,False,False,,True,True,False,Bytware,"D76B016D-D958-E611-80DA-0050569F6BB1, D96B016D-D958-E611-80DA-0050569F6BB1, DB6B016D-D958-E611-80DA-0050569F6BB1, DD6B016D-D958-E611-80DA-0050569F6BB1, DF6B016D-D958-E611-80DA-0050569F6BB1","BW01904, BW01905, BW01906, BW01907, BW01908",Services,Bytware Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRST-BYTWSE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Bytware Services,,,,,,,,Services,,BU53,Services,,5AYQCGCF00000CWt10,False,False,,True,True,False,Bytware,,,,Bytware Services (Technical),,,,Order Line Only,,,,,SM-SYM-NRST-BYTWSE-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Training,RC_45000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T21:00:00.000+0000,11Bct0000051QpOEAU,1BPaZ0000000wlZWAQ,,,False,False,Allowed,USD,,PowertechX Services,OrderLineItem,Services,,,,,,,,Services,PowertechX Services - Services,BU53,Services,,TAYXc1DD00000CWt10,False,False,,True,True,False,PowertechX,"1B344C03-2414-E911-80F6-0050569F6BB1, 34AA420B-9E16-EF11-9F89-6045BDDC74E5, DB7F7FD3-9857-E811-80EB-0050569F6BB1, 06D19CA7-9957-E811-80EB-0050569F6BB1, BD614A17-9A57-E811-80EB-0050569F6BB1, 9E306E80-9A57-E811-80EB-0050569F6BB1, 02CBEEF4-9A57-E811-80EB-0050569F6BB1, 140F80C2-9B57-E811-80EB-0050569F6BB1","PT01946, PT02062, PT11904, PT11905, PT11906, PT11907, PT11908, PT11910",Services,PowertechX Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRST-PXS,Services,,,Term Based - Annual,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for PowertechX Services,,,,,,,,Services,,BU53,Services,,XAYE8JCF00000CWt10,False,False,,True,True,False,PowertechX,,,,PowertechX Services (Technical),,,,Order Line Only,,,,,SM-SYM-NRST-PXS-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Training,RC_45000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
True,2026-01-09T19:00:00.000+0000,11Bct0000051Qq8EAE,,,,False,False,Allowed,USD,,Robot Services,OrderLineItem,Days 0.5 | Services | Online,,,,,,,,Services,Robot Services - Services,BU53,Services,,1AYYZ1DD00000CWt10,False,False,,True,True,False,Robot,"A2D7C73D-43CE-E811-80F3-0050569F6BB1, A4D7C73D-43CE-E811-80F3-0050569F6BB1, A6D7C73D-43CE-E811-80F3-0050569F6BB1, A8D7C73D-43CE-E811-80F3-0050569F6BB1, B4D7C73D-43CE-E811-80F3-0050569F6BB1, B6D7C73D-43CE-E811-80F3-0050569F6BB1, B8D7C73D-43CE-E811-80F3-0050569F6BB1, B354A601-1DCF-E911-80FF-0050569F6BB1, BC3CAEDA-B617-E611-80D6-0050569F6BB1, BE3CAEDA-B617-E611-80D6-0050569F6BB1, C03CAEDA-B617-E611-80D6-0050569F6BB1, C23CAEDA-B617-E611-80D6-0050569F6BB1, C43CAEDA-B617-E611-80D6-0050569F6BB1, C83CAEDA-B617-E611-80D6-0050569F6BB1, FD4E787A-B159-E611-80DA-0050569F6BB1, FF4E787A-B159-E611-80DA-0050569F6BB1, 014F787A-B159-E611-80DA-0050569F6BB1, 034F787A-B159-E611-80DA-0050569F6BB1, 054F787A-B159-E611-80DA-0050569F6BB1, 074F787A-B159-E611-80DA-0050569F6BB1, 094F787A-B159-E611-80DA-0050569F6BB1, 0B4F787A-B159-E611-80DA-0050569F6BB1, 0D4F787A-B159-E611-80DA-0050569F6BB1, 3C71D095-14A1-EA11-810B-0050569F6BB1, 120D91EB-2414-E911-80F6-0050569F6BB1, C22B761A-BE92-E911-80FC-0050569F6BB1, 509DDD21-BE92-E911-80FC-0050569F6BB1, 1B11912C-BE92-E911-80FC-0050569F6BB1, 39FCA53A-BE92-E911-80FC-0050569F6BB1, 5748E741-BE92-E911-80FC-0050569F6BB1, E0D5124C-BE92-E911-80FC-0050569F6BB1, 0B88785D-BE92-E911-80FC-0050569F6BB1, FAB26669-BE92-E911-80FC-0050569F6BB1, 8EAD9C72-BE92-E911-80FC-0050569F6BB1, 6F8A7C7E-BE92-E911-80FC-0050569F6BB1, 2E5F5189-BE92-E911-80FC-0050569F6BB1, 5EE44749-8223-E711-80E3-0050569F6BB1, 64E44749-8223-E711-80E3-0050569F6BB1, 66E44749-8223-E711-80E3-0050569F6BB1, 68E44749-8223-E711-80E3-0050569F6BB1, 72E44749-8223-E711-80E3-0050569F6BB1","MP01905, MP01906, MP01907, MP01908, MP01914, MP01915, MP01916, MP01917, RB01904, RB01905, RB01906, RB01907, RB01908, RB01910, RB01911, RB01912, RB01913, RB01914, RB01915, RB01916, RB01917, RB01918, RB01919, RB01920, RB01921, RB01922, RB01923, RB01924, RB01925, RB01926, RB01927, RB01928, RB01929, RB01930, RB01931, RB01932, RB05000, RB05003, RB05004, RB05005, RB05010",Services,Robot Services,,,Systems Management,Order Line Only,aAuct000000Fme0CAC,Tech,Systems Management Legacy Product,,SM-SYM-NRST-ROSE,Services,,,One Time,,,,Quantity,,,Non-Recurring Services Sales - Training,RC_45000,Pre Pay Service,,,As Delivered,Deferred,Systems Management,Power,Systems Management Legacy Product,,1TpaZ00000005nhSAA,,,Tech,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,True,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Robot Services,,,,,,,,Services,,BU53,Services,,HAY28JCF00000CWt10,False,False,,True,True,False,Robot,,,,Robot Services (Technical),,,,Order Line Only,,,,,SM-SYM-NRST-ROSE-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Non-Recurring Services Sales - Training,RC_45000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for A la Carte Menu and Security System,,,,,,,,New Maintenance,,BU53,New Maintenance,,HAYx1GCF00000CWt10,False,False,,True,True,False,Robot,,,,A la Carte Menu and Security System (Technical)-NewMaintenance,,,,Order Line Only,,,,,SM-SYM-RNM-ALCMNE-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for Document Management System,,,,,,,,New Maintenance,,BU53,New Maintenance,,PAY3DGCF00000CWt10,False,False,,True,True,False,Halcyon,,,,Document Management System (Technical)-NewMaintenance,,,,Order Line Only,,,,,SM-SYM-RNM-DMSNM-TECH,,,,,,,,Quantity,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
False,,,,,,False,False,,USD,,,,Technical fulfillment product for GSM TC65 Terminal Ph,,,,,,,,New Maintenance,,BU53,New Maintenance,,HAY31DCF00000CWt10,False,False,,True,True,False,Halcyon,,,,GSM TC65 Terminal Ph (Technical)-NewMaintenance,,,,Order Line Only,,,,,SM-SYM-RNM-GSMTC6-TECH,,,,,,,,1 Each,012ct00000Idwo9AAB,,Recurring New Maintenance,RC_42000,,,,,,Systems Management,Power,Systems Management Legacy Product,,,,,,,,False,,False,,,,,,Taxable,,,,With Account,False,,,,False,
